Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1689078326062,8.1,-0.6000000000000001,7.6000000000000005
1689078326081,-9.8,-8.200000000000001,15.200000000000001
1689078326094,-9.8,-8.200000000000001,15.200000000000001
1689078326112,4.5,-4.4,9.9
1689078326128,16.5,0.1,13.8
1689078326144,18.7,-0.9,24.8
1689078326162,21.400000000000002,-1.5,15.5
1689078326178,19.5,-2.6,4.7
1689078326195,20.1,-3.5,-3.6
1689078326213,18.1,-5.2,-7.800000000000001
1689078326228,11.100000000000001,-9.1,-4.4
1689078326245,5.4,-12.5,-2.3000000000000003
1689078326261,1.5,-13.8,-1.4000000000000001
1689078326278,-4,-16.6,-3.5
1689078326296,-9.200000000000001,-16.6,-10.4
1689078326311,-12.100000000000001,-16,-15
1689078326328,-12.8,-16.7,-16.3
1689078326347,-11.8,-17.6,-14
1689078326362,-9.9,-18.2,-7.9
1689078326378,-7.300000000000001,-18.900000000000002,-2.9000000000000004
1689078326394,-5.300000000000001,-19.5,0.2
1689078326411,-4.5,-19.900000000000002,1.5
1689078326427,-6.2,-22.700000000000003,0.4
1689078326444,-7.5,-24.900000000000002,-0.2
1689078326461,-7.300000000000001,-26.900000000000002,0.4
1689078326479,-5.5,-29.700000000000003,1.7000000000000002
1689078326494,-1.7000000000000002,-32.5,3.6
1689078326511,1.1,-34.7,7.800000000000001
1689078326528,7.6000000000000005,-34.6,10.9
1689078326545,6.300000000000001,-36.2,9.3
1689078326561,5.300000000000001,-37.7,6.2
1689078326581,4.800000000000001,-39.5,3.7
1689078326594,7.9,-44.1,2.6
1689078326611,7.2,-48.7,6.2
1689078326628,10.3,-53.5,12.5
1689078326645,15.200000000000001,-54,15.9
1689078326661,19.700000000000003,-49.900000000000006,16.5
1689078326678,19.200000000000003,-48.2,15.100000000000001
1689078326694,18.2,-46.900000000000006,11.9
1689078326711,23.1,-41.900000000000006,12.3
1689078326728,33.800000000000004,-30.5,12.200000000000001
1689078326744,45.1,-17.3,12.700000000000001
1689078326761,41.800000000000004,-9.8,15.8
1689078326779,30.200000000000003,-11.5,17
1689078326796,24,-9.9,15.4
1689078326811,27.400000000000002,-4.6000000000000005,12.9
1689078326827,29.8,-1,12.100000000000001
1689078326844,28.3,-0.4,9.5
1689078326861,27.3,-0.6000000000000001,5.4
1689078326878,27.200000000000003,-1.8,3.2
1689078326894,27.6,-2.2,1.8
1689078326913,25,-8.1,0.1
1689078326928,25,-8.1,0.1
1689078326945,22.900000000000002,-13.600000000000001,-3.9000000000000004
1689078326961,16.3,-18.1,-4.9
1689078326978,11.5,-20.1,-4.1000000000000005
1689078326995,11.5,-19.400000000000002,-3.5
1689078327012,8.4,-20.1,-3.2
1689078327028,4.2,-20.5,-2.6
1689078327045,1.3,-20.900000000000002,-2.5
1689078327061,1,-19.5,-1.1
1689078327078,2.4000000000000004,-19.5,0.4
1689078327094,2.2,-18.8,2.5
1689078327111,4,-18.2,2.3000000000000003
1689078327128,5.300000000000001,-18.5,-0.4
1689078327144,5,-19.6,-3.5
1689078327161,4.1000000000000005,-19.900000000000002,-5.6000000000000005
1689078327177,2.8000000000000003,-19.6,-6.9
1689078327194,1.8,-19,-6.9
1689078327211,-0.1,-19.1,-6
1689078327228,-2.9000000000000004,-18.5,-4.4
1689078327245,-5.300000000000001,-17.900000000000002,-3.3000000000000003
1689078327262,-6.800000000000001,-17.2,-3
1689078327280,-8.8,-18.3,-4.2
1689078327294,-8.8,-18.3,-4.2
1689078327312,-7.4,-21.8,-4.800000000000001
1689078327328,-5.2,-25.200000000000003,-3.8000000000000003
1689078327345,-5.2,-25.200000000000003,-3.8000000000000003
1689078327361,-0.30000000000000004,-30.6,-0.5
1689078327378,2.2,-33.2,0.8
1689078327394,3.4000000000000004,-36.1,2.4000000000000004
1689078327411,4.5,-38.800000000000004,2.8000000000000003
1689078327427,6.4,-40.900000000000006,0.5
1689078327445,9.8,-41.7,-1.3
1689078327462,11.5,-41.6,-2.9000000000000004
1689078327478,12.3,-39.5,-5.1000000000000005
1689078327495,10.4,-41.300000000000004,-3.5
1689078327511,8.3,-45.6,0.7000000000000001
1689078327528,9.1,-46.5,8.4
1689078327544,14.4,-43.5,17.900000000000002
1689078327562,23.8,-35.7,19.5
1689078327577,28.3,-27.900000000000002,11.4
1689078327595,29.900000000000002,-20.900000000000002,2
1689078327611,29.5,-14.8,1.9000000000000001
1689078327628,29,-11.600000000000001,8.1
1689078327645,32.6,-5.800000000000001,9.5
1689078327660,34.4,-1.3,6.5
1689078327677,32.5,1.2000000000000002,4.4
1689078327694,31.3,2.4000000000000004,4.6000000000000005
1689078327711,30.400000000000002,2.7,4
1689078327727,25.700000000000003,2.5,4.800000000000001
1689078327744,21.900000000000002,1.1,4.2
1689078327765,17.6,-0.7000000000000001,2.9000000000000004
1689078327778,13.5,-2.8000000000000003,3.3000000000000003
1689078327794,9,-5,3.2
1689078327811,4.7,-7.5,1.8
1689078327828,0.7000000000000001,-8.5,1.8
1689078327845,-0.4,-8.8,1.9000000000000001
1689078327861,-0.5,-8.8,1.3
1689078327877,-2.3000000000000003,-9.4,-1.1
1689078327894,-5,-10,-1.5
1689078327911,-8,-8.700000000000001,1.4000000000000001
1689078327934,-6.300000000000001,-9.1,1.9000000000000001
