Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1689078467364,0.1,0.2,-0.30000000000000004
1689078467381,0.1,0.2,-0.6000000000000001
1689078467397,0,0.2,-0.9
1689078467413,-0.2,0.1,-1.3
1689078467430,-0.2,0,-1.8
1689078467447,-0.1,0,-1.9000000000000001
1689078467465,-0.1,-0.1,-2.4000000000000004
1689078467480,-0.1,-0.2,-2.9000000000000004
1689078467499,0.2,-0.2,-3
1689078467514,-0.4,-0.4,-2.2
1689078467531,-0.6000000000000001,-0.5,-0.5
1689078467547,0,-0.4,0.7000000000000001
1689078467564,0.30000000000000004,-0.2,1.7000000000000002
1689078467580,0,-0.4,3
1689078467597,-0.2,-0.2,4.7
1689078467614,-0.7000000000000001,-0.2,6
1689078467633,-0.4,-0.2,5.9
1689078467647,-0.4,-0.2,5.9
1689078467665,0,-0.4,6.7
1689078467681,0.6000000000000001,-0.5,5.800000000000001
1689078467697,0.6000000000000001,-0.7000000000000001,4.5
1689078467713,0.4,-1.1,4
1689078467731,0.1,-1.4000000000000001,2.9000000000000004
1689078467747,0.2,-1.4000000000000001,1.8
1689078467765,-0.2,-1.7000000000000002,1.1
1689078467781,-0.1,-1.8,0
1689078467798,0.30000000000000004,-1.7000000000000002,-1.4000000000000001
1689078467813,0.6000000000000001,-1.5,-3.4000000000000004
1689078467830,0.9,-1.2000000000000002,-4.9
1689078467847,0.4,-1,-5.7
1689078467863,0.1,-0.9,-6.1000000000000005
1689078467880,0.2,-0.9,-6.1000000000000005
1689078467898,0.1,-0.9,-5.9
1689078467915,-0.1,-1,-5.6000000000000005
1689078467930,0.4,-1.1,-5
1689078467947,0.9,-1.1,-5.5
1689078467964,1,-0.9,-6.5
1689078467980,0.9,-1,-7.2
1689078467998,1,-1.1,-7.300000000000001
1689078468014,0.5,-1.4000000000000001,-7.2
1689078468030,0.2,-1.7000000000000002,-6.9
1689078468047,0.5,-2,-5.5
1689078468064,1.4000000000000001,-2.5,-3.3000000000000003
1689078468080,1.4000000000000001,-3.1,-3.4000000000000004
1689078468097,1.2000000000000002,-3.8000000000000003,-4
1689078468113,0.4,-4.5,-4
1689078468130,-0.8,-5.2,-2.6
1689078468147,-1.2000000000000002,-5.6000000000000005,-0.30000000000000004
1689078468164,-0.8,-5.4,1.5
1689078468180,-0.1,-4.800000000000001,3.6
1689078468197,0.30000000000000004,-4,6.2
1689078468214,0.1,-3.5,9.200000000000001
1689078468234,-0.6000000000000001,-3.1,12.100000000000001
1689078468248,-2,-2.8000000000000003,12.8
1689078468264,-3,-2.8000000000000003,12.8
1689078468280,-2.6,-2.7,12.9
1689078468297,-1.9000000000000001,-2,13.200000000000001
1689078468313,-0.9,-1.7000000000000002,11.600000000000001
1689078468331,-1,-1.7000000000000002,10.200000000000001
1689078468347,-1.5,-2.3000000000000003,9.600000000000001
1689078468364,-0.7000000000000001,-2.7,8
1689078468380,-0.5,-3.2,5.4
1689078468397,0,-3.1,2.3000000000000003
1689078468413,0.6000000000000001,-3,0.9
1689078468430,1.3,-3.1,-0.6000000000000001
1689078468447,1.5,-3.1,-2
1689078468463,1.8,-2.9000000000000004,-3.4000000000000004
1689078468480,1.1,-2.7,-5.300000000000001
1689078468497,1.1,-2.7,-5.300000000000001
1689078468513,1.4000000000000001,-2.2,-5.7
1689078468531,0.8,-1.9000000000000001,-5
1689078468547,0.4,-1.6,-4.800000000000001
1689078468563,0.1,-1.4000000000000001,-5.4
1689078468580,0,-0.8,-5.9
1689078468597,-0.1,-0.6000000000000001,-6.1000000000000005
1689078468613,0.30000000000000004,-0.5,-5.7
1689078468630,1.5,-0.2,-5.4
1689078468647,2.3000000000000003,-0.2,-5.7
1689078468664,2.2,-0.30000000000000004,-5.7
1689078468681,1.9000000000000001,-0.8,-5.2
1689078468697,1.8,-0.9,-5.300000000000001
1689078468714,1.7000000000000002,-1.2000000000000002,-5.4
1689078468730,2.1,-1.5,-5.1000000000000005
1689078468747,2.5,-1.8,-4.9
1689078468764,2.5,-2.2,-4.800000000000001
1689078468780,2.2,-2.9000000000000004,-4.6000000000000005
1689078468797,2,-3.5,-4.2
1689078468814,1.9000000000000001,-3.9000000000000004,-3.3000000000000003
1689078468830,1.2000000000000002,-4.3,-2.1
1689078468847,0.2,-4.3,1.5
1689078468864,0.2,-4.3,1.5
1689078468884,-0.7000000000000001,-4,4.5
1689078468896,-0.5,-3.4000000000000004,6.800000000000001
1689078468913,-0.2,-2.3000000000000003,8.200000000000001
1689078468930,-0.2,-1.9000000000000001,9.200000000000001
1689078468947,-1,-1.8,10
1689078468963,-1.1,-1.2000000000000002,9.4
1689078468980,-1.4000000000000001,-1.2000000000000002,9.200000000000001
1689078468997,-1.9000000000000001,-1.7000000000000002,11
1689078469016,-1.5,-1.9000000000000001,12.4
1689078469030,-0.6000000000000001,-1.7000000000000002,11.9
1689078469047,-0.2,-2,9.200000000000001
1689078469063,0.6000000000000001,-2.2,6.6000000000000005
1689078469080,0.5,-2.8000000000000003,6.1000000000000005
1689078469097,0.4,-3.4000000000000004,5.5
1689078469113,0.2,-3.8000000000000003,3
1689078469130,-0.1,-4,0.4
1689078469149,-0.4,-4.1000000000000005,-1.6
1689078469163,-0.4,-3.8000000000000003,-3.4000000000000004
1689078469180,-0.1,-3.4000000000000004,-5
1689078469197,0.1,-3,-5.7
1689078469213,-0.4,-2.9000000000000004,-5.300000000000001
1689078469230,-0.4,-2.8000000000000003,-5.300000000000001
1689078469247,-0.4,-2.5,-5.1000000000000005
1689078469263,-1,-2.3000000000000003,-5.5
1689078469282,0,-1.2000000000000002,-6.9
1689078469296,-0.30000000000000004,-0.9,-6.800000000000001
1689078469313,0.2,0.1,-6.1000000000000005
1689078469331,0.9,0.5,-5.9
1689078469347,0.9,0.5,-6.2
1689078469363,-0.1,0.1,-6.300000000000001
1689078469381,-0.2,-0.4,-5.6000000000000005
1689078469397,0.2,-0.8,-4.4
1689078469413,0.30000000000000004,-1,-3.3000000000000003
1689078469430,0,-1.5,-2.3000000000000003
1689078469447,-0.1,-1.7000000000000002,-1.7000000000000002
1689078469463,-0.30000000000000004,-1.9000000000000001,-2.1
1689078469480,-0.7000000000000001,-2,-2.7
1689078469499,1.9000000000000001,-1.9000000000000001,-1.3
1689078469513,3.3000000000000003,-1.5,0.9
1689078469530,2,-1.3,2.4000000000000004
1689078469547,0.8,-1.1,2.8000000000000003
1689078469563,0,-0.7000000000000001,3.3000000000000003
1689078469580,-0.2,-0.6000000000000001,5.7
1689078469597,0.9,0,7.7
1689078469615,1,0.4,7.7
1689078469630,0.2,0,7.4
1689078469647,1.6,0.7000000000000001,4.1000000000000005
1689078469663,1.6,0.7000000000000001,4.1000000000000005
1689078469680,0.8,-0.30000000000000004,2.9000000000000004
1689078469697,2.1,0.4,3.4000000000000004
1689078469713,0.7000000000000001,-0.2,3.8000000000000003
1689078469730,-0.1,-0.6000000000000001,3.1
1689078469747,0,-0.9,2.2
1689078469763,-0.4,-0.9,1.8
1689078469780,-0.7000000000000001,-1.2000000000000002,-0.2
1689078469800,-0.30000000000000004,-0.7000000000000001,-3.4000000000000004
