Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1689078353967,13.8,7.2,-1.9000000000000001
1689078353984,16.900000000000002,5.800000000000001,-4.9
1689078354001,19.3,5.5,-11.8
1689078354017,17.900000000000002,3.9000000000000004,-20.700000000000003
1689078354034,12.200000000000001,2.6,-21.1
1689078354050,4.800000000000001,0.7000000000000001,-17.3
1689078354067,3,-2.2,-20
1689078354084,3.3000000000000003,-4.7,-24.5
1689078354101,6.300000000000001,-5.800000000000001,-25.900000000000002
1689078354117,7.300000000000001,-9.600000000000001,-23.900000000000002
1689078354134,6.1000000000000005,-12.8,-18.3
1689078354150,3.6,-14.200000000000001,-16.900000000000002
1689078354167,3,-15.700000000000001,-18.7
1689078354184,5.4,-14.9,-19.900000000000002
1689078354201,3.7,-15.700000000000001,-18.5
1689078354217,1.3,-16.900000000000002,-15.4
1689078354234,-2.5,-18.1,-9.3
1689078354250,-1.6,-18.900000000000002,-9.5
1689078354267,2.5,-19.200000000000003,-12.3
1689078354286,5.800000000000001,-21.5,-10.8
1689078354301,4.4,-24.3,-7.5
1689078354317,1.8,-28.200000000000003,-5.6000000000000005
1689078354334,0.5,-32.1,-5.300000000000001
1689078354351,0.8,-36.2,-5.2
1689078354367,5.9,-40,-2.3000000000000003
1689078354384,12.5,-44.5,9.600000000000001
1689078354401,17.2,-44.7,20.5
1689078354420,25,-38.300000000000004,33.7
1689078354434,33.4,-26.1,39.2
1689078354450,29.200000000000003,-22.5,36
1689078354468,21.200000000000003,-21.1,35.7
1689078354485,15.4,-18,37.1
1689078354501,12.5,-15.700000000000001,35.800000000000004
1689078354518,11.700000000000001,-14,30.6
1689078354534,13.3,-11.4,24.400000000000002
1689078354551,14.200000000000001,-9.8,17.900000000000002
1689078354567,15.8,-10.200000000000001,14.100000000000001
1689078354584,15.700000000000001,-12.200000000000001,12.600000000000001
1689078354600,11.4,-16.400000000000002,11.100000000000001
1689078354620,4.3,-19.700000000000003,11.600000000000001
1689078354634,0,-20.900000000000002,11.3
1689078354651,-1.1,-21.1,7.300000000000001
1689078354667,-0.6000000000000001,-20.5,3.4000000000000004
1689078354684,-0.7000000000000001,-20.3,0.8
1689078354701,-2.2,-22.200000000000003,-1
1689078354718,-7,-19.900000000000002,-0.2
1689078354734,-7,-19.900000000000002,-0.2
1689078354751,-8.4,-20,-0.2
1689078354767,-7.1000000000000005,-19.8,-2.4000000000000004
1689078354784,-4.2,-18,-0.7000000000000001
1689078354801,-8.3,-20.8,2.2
1689078354817,-11.100000000000001,-21.6,2.4000000000000004
1689078354834,-13.5,-23.3,0.1
1689078354851,-12,-23.900000000000002,-4
1689078354867,-10.200000000000001,-24.700000000000003,-5.9
1689078354885,-9.700000000000001,-25.5,-8.4
1689078354901,-8.200000000000001,-26.5,-9
1689078354918,-5.800000000000001,-28.3,-7.2
1689078354934,-4.800000000000001,-30.200000000000003,-4.4
1689078354950,-4.6000000000000005,-33.300000000000004,-4.3
1689078354967,-2.3000000000000003,-36.7,-1.9000000000000001
1689078354984,2.1,-37,1.9000000000000001
1689078355001,7.300000000000001,-33.9,3.7
1689078355017,8.700000000000001,-30.200000000000003,1.8
1689078355034,5.5,-29.200000000000003,-3.4000000000000004
1689078355051,2.4000000000000004,-30.400000000000002,-7
1689078355067,2.8000000000000003,-31.1,-4.2
1689078355084,6.4,-30,2
1689078355101,14.100000000000001,-24.6,10.5
1689078355117,19.400000000000002,-15.9,18.900000000000002
1689078355134,24.700000000000003,-10.5,23.200000000000003
1689078355152,28.700000000000003,-4.4,7.300000000000001
1689078355167,28.700000000000003,-4.4,7.300000000000001
1689078355184,23.3,-1.5,11.3
1689078355201,21.5,-0.9,12.9
1689078355218,21.400000000000002,0.1,11.5
1689078355236,21.1,1.1,10.3
1689078355251,20.400000000000002,2.3000000000000003,9.5
1689078355267,16.6,0.4,10.3
1689078355284,14.3,-0.4,11
1689078355300,12.700000000000001,-0.6000000000000001,10.3
1689078355318,9.4,-1.1,7.4
1689078355334,6.6000000000000005,-1.5,5.7
1689078355351,3.8000000000000003,-1,6
1689078355368,-0.1,-1.5,5.9
1689078355384,-1.5,-3.2,2.7
1689078355401,-2,-2.4000000000000004,1.8
1689078355418,-2.1,-2.6,-2.4000000000000004
1689078355434,-2.8000000000000003,-2.7,-4.7
1689078355451,-3.6,-1.5,-4.2
1689078355467,-2.9000000000000004,-1.9000000000000001,-3.1
1689078355484,-3.1,-2,-3.8000000000000003
1689078355501,-4.7,-1.9000000000000001,-4.800000000000001
1689078355517,-5.1000000000000005,-2,-5
1689078355534,-3.9000000000000004,-2,-4.2
1689078355551,-2.7,-1.6,-3.8000000000000003
1689078355567,-1.9000000000000001,-1.3,-4.5
1689078355584,-2.8000000000000003,-0.30000000000000004,-5.1000000000000005
1689078355600,-3.1,-0.8,-4.2
1689078355617,-2.7,-0.8,-4.1000000000000005
1689078355634,-2.1,-0.8,-4.2
1689078355651,-1.8,-1.3,-4.6000000000000005
1689078355667,-1.7000000000000002,-2.9000000000000004,-4.9
1689078355684,-3.6,-2.6,-8.4
1689078355701,-3.3000000000000003,-0.5,-5
1689078355720,-2.6,-0.8,-2.5
1689078355734,-1.7000000000000002,-0.5,-0.7000000000000001
1689078355752,-1,-0.4,-1.9000000000000001
1689078355769,-1.3,-0.5,-2.5
1689078355787,-1.2000000000000002,0,-2.5
1689078355801,-0.9,0.5,-2
1689078355819,-1.2000000000000002,0.2,-1.2000000000000002
1689078355834,-1.9000000000000001,-0.2,-0.6000000000000001
1689078355851,-2.9000000000000004,-0.4,-0.9
1689078355867,-3.6,-0.9,-1.6
1689078355884,-3.6,-0.2,-1.6
1689078355901,-3.1,0.5,-1.1
1689078355917,-2.7,0.30000000000000004,0.1
1689078355934,-2.1,0.5,0.7000000000000001
1689078355951,-1.5,0.6000000000000001,1.1
1689078355967,-2.5,-0.30000000000000004,1.1
BREAK
Orientation Data 
Time [ms], x [°], y [°], z [°] 
1689078353800,348.8,9,12.4
1689078353817,345.1,7.7,15.3
1689078353834,343.40000000000003,5.9,18.900000000000002
1689078353850,343.3,4.3,22
1689078353867,342.90000000000003,2.7,25.1
1689078353883,342.6,1.1,28.200000000000003
1689078353900,342.40000000000003,-0.6000000000000001,31.200000000000003
1689078353917,342.40000000000003,-2.2,34.1
1689078353934,342.5,-3.9000000000000004,36.9
1689078353950,342.8,-5.5,39.6
1689078353967,343.3,-7,42.300000000000004
1689078353983,345.40000000000003,0.7000000000000001,44.6
1689078354000,343.1,5.1000000000000005,46.1
1689078354017,340.1,9.1,48.1
1689078354033,338.5,12.200000000000001,48.7
1689078354050,338.40000000000003,14.8,47.1
1689078354067,337,17.900000000000002,44.6
1689078354083,335.40000000000003,22.3,42.7
1689078354100,335.70000000000005,28.1,40.7
1689078354117,339.8,36.2,36.7
1689078354134,76.10000000000001,73,-62.800000000000004
1689078354150,75,71.9,-63.900000000000006
1689078354167,72.7,70.9,-64.3
1689078354183,70.60000000000001,69.2,-64.3
1689078354200,66.9,67,-63.1
1689078354217,62.1,64.9,-61.300000000000004
1689078354233,56.7,62,-58.800000000000004
1689078354250,51.5,59.1,-56.900000000000006
1689078354267,46.7,54.7,-54.800000000000004
1689078354286,42.300000000000004,50.300000000000004,-53.900000000000006
1689078354300,37.800000000000004,45.7,-53.5
1689078354317,32.5,40.900000000000006,-53.400000000000006
1689078354333,26.6,35.6,-53.6
1689078354350,21,30,-54.300000000000004
1689078354367,15.8,22.6,-55.300000000000004
1689078354384,9.9,15.200000000000001,-55.900000000000006
1689078354400,356.40000000000003,-0.1,-60.300000000000004
1689078354419,349,-7.9,-66.60000000000001
1689078354433,340.40000000000003,-13.8,-72.3
1689078354450,333.1,-17.400000000000002,-76.5
1689078354467,324.70000000000005,-20.6,-84.60000000000001
1689078354484,317.90000000000003,-19.6,-86.10000000000001
1689078354500,313.6,-17.8,-85.80000000000001
1689078354517,311.3,-15.200000000000001,-82.9
1689078354534,308.3,-13.4,-79.60000000000001
1689078354550,307.1,-10.3,-74.9
1689078354567,305.7,-6.300000000000001,-70.5
1689078354583,304.2,-1.9000000000000001,-66.5
1689078354600,302.2,3.5,-62.2
1689078354619,299.3,9.3,-57.300000000000004
1689078354633,295.7,15,-51.7
1689078354651,291.8,20.200000000000003,-45.800000000000004
1689078354667,288.2,25.6,-39.2
1689078354683,284.7,31.200000000000003,-31.8
1689078354700,282.2,35.6,-25.8
1689078354718,278.40000000000003,40.800000000000004,-19.200000000000003
1689078354734,275.6,44.900000000000006,-14.100000000000001
1689078354750,271,48.900000000000006,-7.800000000000001
1689078354767,266.8,51.6,-1.1
1689078354783,263.7,53.7,6
1689078354800,264.2,55.6,16.1
1689078354817,264.8,57,19.8
1689078354834,267,59.6,21.8
1689078354850,272.1,62.400000000000006,21
1689078354867,280.3,66.4,15.3
1689078354884,292.3,69.10000000000001,6.4
1689078354900,308.8,69.9,-7.6000000000000005
1689078354918,327.1,67.60000000000001,-22.900000000000002
1689078354933,340.40000000000003,62.900000000000006,-32.5
1689078354950,350.20000000000005,55.800000000000004,-39.1
1689078354967,357.3,49,-42.7
1689078354983,2.6,40.300000000000004,-45.800000000000004
1689078355000,7.4,30.400000000000002,-48.800000000000004
1689078355017,11.700000000000001,22.3,-51
1689078355033,15.3,15.200000000000001,-52.6
1689078355050,18.6,9.4,-53.5
1689078355067,21,1.4000000000000001,-54.5
1689078355083,22.900000000000002,-6.300000000000001,-55.6
1689078355100,23.700000000000003,-13.4,-56.900000000000006
1689078355117,24.200000000000003,-22,-58.1
1689078355134,25.200000000000003,-27.700000000000003,-58.1
1689078355150,26.900000000000002,-32.9,-56.6
1689078355167,30.3,-35.800000000000004,-54.2
1689078355183,33.7,-37.5,-51.800000000000004
1689078355200,38.800000000000004,-39.5,-47.900000000000006
1689078355218,41,-39.6,-44.900000000000006
1689078355250,44.7,-37.4,-40.2
1689078355267,46.1,-35.2,-38.5
1689078355283,46.7,-32.800000000000004,-37.300000000000004
1689078355300,47.5,-29.1,-35.800000000000004
1689078355317,48.2,-25.3,-34.300000000000004
1689078355333,48.7,-21,-32.5
1689078355350,48.800000000000004,-16.7,-30.900000000000002
1689078355367,48.6,-12.100000000000001,-29.200000000000003
1689078355384,48.300000000000004,-7.2,-26.3
1689078355400,47.5,-2.4000000000000004,-22.700000000000003
1689078355417,46.7,1.8,-19.200000000000003
1689078355433,45.900000000000006,7.5,-14.9
1689078355450,44.400000000000006,11.8,-13.100000000000001
