Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1689078507475,0,0,0
1689078507492,0,0,0
1689078507509,0,0,0.2
1689078507525,0,0,0.1
1689078507541,0,0,0.1
1689078507558,0,0,-0.1
1689078507575,0,0,0.1
1689078507592,0,0,0.2
1689078507608,0,0,0
1689078507625,0,0,0
1689078507643,0,0,0
1689078507659,0,0,0.1
1689078507675,0,0,0
1689078507692,0,0,0
1689078507708,0,0,0.2
1689078507725,0,0,0.2
1689078507742,0,0,0
1689078507758,0,0,-0.1
1689078507775,0,0,0.2
1689078507791,0,0,0.2
1689078507808,0,0,0
1689078507825,0,0,0.1
1689078507842,0,0,0.1
1689078507858,0,0,0
1689078507875,0,0,0
1689078507891,0,0,0.1
1689078507908,0,0,0.1
1689078507925,0,0,0
1689078507941,0,0,0
1689078507958,0,0,0
1689078507975,0,0,0
1689078507991,0,0,0.1
1689078508008,0,0,0.1
1689078508025,0,0,0
1689078508041,0,0,0
1689078508058,0,0,0.1
1689078508075,0,0,0
1689078508091,0,0,-0.1
1689078508108,0,0,0.1
1689078508125,-0.1,0.1,0.1
1689078508142,0,0,0.1
1689078508158,0,0,-0.1
1689078508175,0,0,0
1689078508192,0,0,0
1689078508208,0,0,0.30000000000000004
1689078508225,0,0,-0.1
1689078508242,0,0,-0.1
1689078508258,0,0,0.30000000000000004
1689078508275,0,0,0.2
1689078508292,0,0,0
1689078508308,0,0,0
1689078508325,0,0,0.1
1689078508342,0,0,0
1689078508358,0,0,0.1
1689078508375,0,0,0.1
1689078508391,0,0,0.1
1689078508408,0,0,0.1
1689078508425,0,0,0
1689078508442,0,0,-0.1
1689078508458,0,0,0.1
1689078508475,0,0,0.1
1689078508492,0,0,0
1689078508509,0,0,0
1689078508525,0,0,0.1
1689078508542,0,0,0.1
1689078508558,0,0,0
1689078508575,0,0,0.1
1689078508592,0,0,0.1
1689078508608,0,0,0
1689078508625,0,0,0
1689078508641,0,0,0
1689078508658,0,0,0
1689078508675,0,0,0.1
1689078508691,0,0,0.1
1689078508708,0,0,0
1689078508725,0,0,0.1
1689078508741,0,0,0.1
1689078508758,0,0,-0.1
1689078508775,0,0,0.1
1689078508791,0,0,0.2
1689078508808,0,-0.1,0.1
1689078508825,0.1,0,-0.30000000000000004
1689078508841,0,0,0
1689078508858,0,0,0.7000000000000001
1689078508876,0,0,0
1689078508894,0,0,-0.5
1689078508910,0,0,0.30000000000000004
1689078508925,-0.1,0,0.4
1689078508942,0,0,-0.30000000000000004
1689078508962,0,0,0.4
1689078508975,0,0,0.4
1689078508992,0,0,-0.30000000000000004
1689078509009,0,0,0
1689078509026,0,0,0.2
1689078509042,0,0,0
1689078509058,0,0,0
1689078509075,0,0,0.2
1689078509093,0,0,0.1
1689078509108,0,0,0
1689078509125,0,0,0.1
1689078509142,0,0,0.1
1689078509159,0,0,0
1689078509176,0,0,0
1689078509191,0,0,0
1689078509209,0,0,0.1
1689078509225,0,0,0.1
1689078509241,0,0,0.1
1689078509258,0,0,0
1689078509275,0,0,0
1689078509292,0,0,0
1689078509308,0,0,0.1
1689078509325,0,0,0
1689078509342,0,0,0.1
1689078509359,0,0,0
1689078509375,0,0,0
1689078509391,0,0,0
1689078509408,0,0,0
1689078509426,0,0,0.1
1689078509441,0,0,0.1
1689078509458,0,0,0
1689078509475,0,0,0
1689078509491,0,0,0.1
1689078509508,0,0,0.1
1689078509525,0,0,0.1
1689078509542,0,0,0
1689078509558,0,0,0
1689078509575,0,0,0.1
1689078509591,0,0,0
1689078509608,0,0,0
1689078509625,0.1,0,0.1
1689078509643,0,0,0.30000000000000004
1689078509661,-0.1,0.1,0.1
1689078509675,-0.1,0.1,-0.30000000000000004
1689078509692,-3.9000000000000004,4.3,-0.8
1689078509709,-1.6,5.7,0.7000000000000001
1689078509731,-0.5,0.30000000000000004,-0.2
1689078509741,-0.5,0.30000000000000004,-0.2
1689078509759,0.1,1.3,-1.1
1689078509776,-0.7000000000000001,1,0.7000000000000001
1689078509793,0.9,-3.7,0.2
1689078509809,0.7000000000000001,-4.7,-1.2000000000000002
1689078509828,0.7000000000000001,-4.5,-0.7000000000000001
1689078509842,0.4,-3.6,1.4000000000000001
1689078509858,-0.4,-0.6000000000000001,0.8
1689078509876,0.30000000000000004,0.4,-1.4000000000000001
1689078509892,0,-0.1,-0.1
1689078509909,-0.1,-0.1,0.8
1689078509927,0.1,0.1,0.1
1689078509942,0,0.1,-0.30000000000000004
1689078509959,0,0,0.2
1689078509975,0,0.1,-0.1
1689078509992,0,0,0.1
1689078510009,0.1,0,0.2
1689078510025,0,0,-0.2
1689078510043,0,0,0.1
1689078510059,0,0,0.1
1689078510076,0,0,-0.1
1689078510093,0,0,0.1
1689078510108,0,0,0.4
1689078510125,-0.1,0.1,-0.5
1689078510142,0.1,0,0.2
1689078510158,0,0.1,0.1
1689078510175,3.3000000000000003,1.7000000000000002,-3.4000000000000004
1689078510192,3.2,-1.1,2.7
1689078510209,-1.4000000000000001,-2.5,2
1689078510225,-2.7,-0.6000000000000001,-3.6
1689078510243,-2.2,0.2,-1
1689078510261,-0.9,1,3.1
1689078510275,0.5,0.1,-0.4
1689078510292,-0.4,0.1,-1.7000000000000002
1689078510308,0.2,0.1,0.4
1689078510326,-0.1,-0.1,0.7000000000000001
1689078510342,-0.1,0.1,-0.30000000000000004
1689078510359,0,0,-0.1
1689078510375,-0.2,0,0.2
1689078510391,0,0.1,0
1689078510408,-0.1,0.1,-0.1
1689078510425,0,0.1,0.1
1689078510442,0,0.1,0
1689078510458,-0.1,0,0
1689078510475,-0.1,0,0.1
1689078510491,-0.1,0,0.1
1689078510508,-0.1,0,0.1
1689078510525,0,0,0.1
1689078510542,0,0,0
1689078510558,0,0,0
1689078510575,0,0.1,0.1
1689078510591,-0.1,0.1,0.1
1689078510608,0,0.1,0.1
1689078510625,0,0,0.1
1689078510641,-0.1,0,0
1689078510658,0,0,0
1689078510675,-0.1,0,0
1689078510693,-0.1,0,0.1
1689078510709,-0.1,0.1,0
1689078510725,0,0,0
1689078510741,0,0,0.1
1689078510758,-0.1,0,0
1689078510775,-0.1,0.1,0
1689078510791,0,0.1,0.1
1689078510808,-0.1,0.1,0
1689078510826,-0.1,0,0
1689078510841,0,0,0.1
1689078510859,0,0,0
1689078510875,0,0.1,0
1689078510891,-0.1,0,0.1
1689078510908,-0.1,0,0
1689078510925,-0.1,0,0
1689078510941,0,0,0.1
1689078510958,0,0,0.1
1689078510975,-0.1,0.1,0
1689078510992,-0.1,0.1,0
1689078511010,0,0,0.2
1689078511026,-0.1,0,0.1
1689078511041,-0.1,0,0.1
1689078511058,0,0,0.1
1689078511076,0,0,0.1
1689078511091,0,0,0
1689078511108,-0.1,0,0
1689078511125,0,0,0.1
1689078511142,-0.1,0,0.1
1689078511158,-0.1,0,0
1689078511175,0,0,0.1
1689078511191,0,0,0.1
1689078511208,0,0,0
1689078511225,0,0,0.1
1689078511243,0,0,0.1
1689078511264,0,0,0
1689078511275,0,0,0
1689078511291,0,0,0
1689078511309,0,0,0
1689078511326,0,0,0.1
1689078511343,0,0,0.1
1689078511359,0,0,0
1689078511375,0,0,0.1
1689078511391,0,0,0
1689078511412,0,0,0
1689078511425,0,0,0
1689078511442,0,0,0
1689078511458,0,0,0.1
1689078511476,0,0,0.1
1689078511491,0,0,0
1689078511510,0,0,0.1
1689078511525,0,0,0
1689078511547,0,0,0
1689078511562,0,0,0.2
1689078511575,0,0,0.1
1689078511592,0,0,0
1689078511609,0,0,0
1689078511626,0,0,0.1
1689078511642,0,0,0
1689078511658,0,0,0
1689078511675,0,0,0
1689078511691,0,0,0
1689078511708,0,0,0
1689078511725,-0.1,0,0
1689078511742,0,0,0.2
1689078511758,0,0,0.1
1689078511775,0,0.1,0
1689078511791,0,0.1,0
1689078511808,0,0,0
1689078511825,-0.1,0,0
1689078511843,0,0,0.1
1689078511858,0,0,0.2
1689078511875,0,0,0
1689078511891,0,0,-0.1
