Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1689078436206,5,0.8,5.300000000000001
1689078436223,4.2,1.6,10.9
1689078436239,4.4,2.1,12.9
1689078436256,5.6000000000000005,2.2,14.4
1689078436273,5.6000000000000005,2.8000000000000003,13.9
1689078436289,7,3.3000000000000003,11.600000000000001
1689078436306,7.800000000000001,3.1,8.700000000000001
1689078436323,8.1,3.2,5.2
1689078436339,8.200000000000001,3,3
1689078436356,8.1,2.7,1.7000000000000002
1689078436372,8.5,2.5,0.8
1689078436389,8.8,1.8,0.7000000000000001
1689078436408,8.700000000000001,1.7000000000000002,0.9
1689078436423,8.6,1.8,0.4
1689078436439,8.3,1.4000000000000001,0.4
1689078436456,8,1.6,-0.6000000000000001
1689078436472,6.9,1.2000000000000002,-1.6
1689078436490,6,1.2000000000000002,-2.5
1689078436506,4.800000000000001,1,-2.2
1689078436522,3.2,0.4,-1.6
1689078436539,2.8000000000000003,-0.1,-1.8
1689078436558,1.7000000000000002,-0.30000000000000004,-2.2
1689078436572,0.1,-0.2,-1.9000000000000001
1689078436589,-1.4000000000000001,0,-2.4000000000000004
1689078436606,-2.1,0.30000000000000004,-2.9000000000000004
1689078436622,-2.5,0.5,-3.2
1689078436639,-2,1.4000000000000001,-3.4000000000000004
1689078436656,-1.9000000000000001,1.7000000000000002,-1.7000000000000002
1689078436673,-2.4000000000000004,2.4000000000000004,0.2
1689078436691,-3.3000000000000003,2.6,1.4000000000000001
1689078436706,-3.1,3.6,2
1689078436722,-2.8000000000000003,4.6000000000000005,1.8
1689078436739,-3.9000000000000004,4.6000000000000005,0.30000000000000004
1689078436756,-5.7,4.5,-0.30000000000000004
1689078436772,-5.7,4.5,1.6
1689078436789,-4.9,4.9,3.8000000000000003
1689078436806,-4.1000000000000005,5.6000000000000005,4.2
1689078436824,-4.1000000000000005,5.9,4
1689078436839,-4.6000000000000005,5.9,3.9000000000000004
1689078436856,-4.7,5.800000000000001,3.7
1689078436873,-4.1000000000000005,5.9,3.3000000000000003
1689078436889,-3.4000000000000004,5.9,2.6
1689078436906,-2.9000000000000004,5.9,2
1689078436922,-2.1,6,1.8
1689078436939,-2.2,6,1.2000000000000002
1689078436958,-2.5,5.4,-0.6000000000000001
1689078436973,-2.5,5.4,-0.6000000000000001
1689078436990,-2.7,4.9,-1.1
1689078437006,-2.9000000000000004,4.5,-2.2
1689078437022,-2.3000000000000003,4.3,-3.5
1689078437039,-1.5,4.2,-4.4
1689078437056,-1.1,3.8000000000000003,-3.2
1689078437072,-0.30000000000000004,3.8000000000000003,-2.1
1689078437090,0.5,3.8000000000000003,-1.4000000000000001
1689078437106,1,3.7,-1.2000000000000002
1689078437122,1.6,3.4000000000000004,-0.9
1689078437139,1.9000000000000001,2.9000000000000004,-0.6000000000000001
1689078437156,2.8000000000000003,2.6,-0.6000000000000001
1689078437172,5,3,-1.3
1689078437189,6.4,3.1,-1.6
1689078437206,7.7,3.5,0.8
1689078437223,7.4,3.8000000000000003,4.800000000000001
1689078437239,6.6000000000000005,3.9000000000000004,7.5
1689078437256,6.7,4.3,8.3
1689078437272,7.4,4.1000000000000005,7.4
1689078437289,8.5,3.6,6.300000000000001
1689078437306,7.800000000000001,2.9000000000000004,5.7
1689078437322,7,2.4000000000000004,5.9
1689078437339,5.800000000000001,1.7000000000000002,8.200000000000001
1689078437357,3,1.1,10.9
1689078437372,1.6,0.2,13
1689078437389,-0.5,-0.5,13.4
1689078437406,-2.4000000000000004,-0.6000000000000001,12.700000000000001
1689078437422,-4.4,-0.8,11.9
1689078437439,-7.800000000000001,-2.3000000000000003,12.8
1689078437456,-7.9,-3,16.5
1689078437472,-8.1,-4.4,19.5
1689078437489,-11.700000000000001,-6.800000000000001,19.8
1689078437506,-14.200000000000001,-8.200000000000001,17
1689078437522,-15,-9.1,13.600000000000001
