Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1689078222437,-4.800000000000001,-0.9,4.9
1689078222454,-4.6000000000000005,-0.6000000000000001,5.4
1689078222469,-2.7,-0.2,10.4
1689078222486,-1.4000000000000001,1.8,11.700000000000001
1689078222503,1.4000000000000001,2.8000000000000003,5.4
1689078222520,-4.9,-0.4,4
1689078222536,-6.4,-0.4,2.4000000000000004
1689078222553,-4.5,2.1,2.1
1689078222569,-3.3000000000000003,2.6,4.9
1689078222586,-4.1000000000000005,0.1,7.6000000000000005
1689078222606,-3.3000000000000003,0.8,9
1689078222620,-3.1,-0.30000000000000004,8.4
1689078222636,-3.9000000000000004,-2.3000000000000003,8.3
1689078222653,-1.5,-2.3000000000000003,4
1689078222670,-0.4,-3.1,-0.30000000000000004
1689078222686,-1.4000000000000001,-5.7,-1.6
1689078222703,-1.7000000000000002,-7.800000000000001,-0.8
1689078222721,-10.3,-8.6,2.7
1689078222739,-1,-6.7,4.1000000000000005
1689078222754,1.6,-6,3.3000000000000003
1689078222769,1.9000000000000001,-7.300000000000001,1.9000000000000001
1689078222786,0.6000000000000001,-7.2,1.7000000000000002
1689078222803,0.6000000000000001,-7.2,0.6000000000000001
1689078222819,0.8,-7.5,-0.8
1689078222837,0,-8.200000000000001,-0.9
1689078222853,-0.1,-9,0.30000000000000004
1689078222873,2.2,-8.700000000000001,1.6
1689078222887,2.4000000000000004,-9.1,2.1
1689078222904,0.7000000000000001,-9.4,1.4000000000000001
1689078222920,1.5,-9.5,0.6000000000000001
1689078222936,3.5,-9.1,0.30000000000000004
1689078222953,5.7,-8.4,-0.6000000000000001
1689078222970,6.1000000000000005,-8.5,-1.3
1689078222987,5.7,-8.6,-2
1689078223005,5,-8.9,-2
1689078223020,4.2,-10,-1.7000000000000002
1689078223036,3.8000000000000003,-10.4,-1.4000000000000001
1689078223053,3.8000000000000003,-10.5,-1.8
1689078223070,4.800000000000001,-8.9,-1.5
1689078223086,7.300000000000001,-7.800000000000001,-1.2000000000000002
1689078223104,10.3,-7,0
1689078223121,19.3,-4.6000000000000005,8.200000000000001
1689078223136,21.5,-1.1,5.4
1689078223153,20.900000000000002,1.1,0.30000000000000004
1689078223171,19.200000000000003,1.3,-3.5
1689078223186,18,2,-3.4000000000000004
1689078223203,19.900000000000002,3.3000000000000003,1.6
1689078223220,18.900000000000002,4.1000000000000005,5.1000000000000005
1689078223236,16.900000000000002,3.9000000000000004,5.300000000000001
1689078223253,15.5,4.4,3.5
1689078223270,17.1,5.300000000000001,-0.30000000000000004
1689078223286,17.2,5,-2.3000000000000003
1689078223304,15.4,3.9000000000000004,-2.3000000000000003
1689078223320,12.700000000000001,2.1,0.30000000000000004
1689078223338,10,1.3,2.1
1689078223353,9.9,1.8,2
1689078223370,10.8,2.3000000000000003,2.1
1689078223387,11.200000000000001,1.7000000000000002,4.7
1689078223404,9.1,0.8,5.1000000000000005
1689078223420,5.4,0.30000000000000004,3.8000000000000003
1689078223436,3.4000000000000004,0.7000000000000001,3.4000000000000004
1689078223453,2.4000000000000004,1.9000000000000001,4.3
1689078223470,1.8,3,5.5
1689078223486,-0.9,2.6,8.3
1689078223503,-0.9,2.6,8.3
1689078223520,-10.4,-0.2,7.6000000000000005
1689078223539,-12.200000000000001,0,5.9
1689078223552,-9.200000000000001,1.2000000000000002,7.1000000000000005
1689078223570,-7.800000000000001,1,5.7
1689078223586,-6.4,0.7000000000000001,7.6000000000000005
1689078223603,-5.2,0,7.5
1689078223620,-5.7,-0.7000000000000001,4.3
1689078223636,-4.3,-0.8,0.8
1689078223653,-2.6,-0.9,-1
