Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1688906988832,9.5,-2.6,11
1688906988849,13.200000000000001,-2.4000000000000004,10.700000000000001
1688906988865,20.5,-0.30000000000000004,6.800000000000001
1688906988882,22.8,0.8,5.800000000000001
1688906988899,19.6,-0.7000000000000001,6.7
1688906988916,18.900000000000002,-2.1,7.2
1688906988932,21.3,-2.3000000000000003,6.6000000000000005
1688906988950,28.1,1,-4.6000000000000005
1688906988966,24.3,-0.1,-4.5
1688906988982,24.3,-0.1,-4.5
1688906989000,17.6,-4.9,0.6000000000000001
1688906989017,20.1,-5.300000000000001,-0.7000000000000001
1688906989033,20.6,-6.5,-2.3000000000000003
1688906989049,17.7,-8.700000000000001,-3.7
1688906989066,15.100000000000001,-9.700000000000001,-6.5
1688906989083,11.9,-11.4,-10.4
1688906989099,10.5,-10.3,-10.600000000000001
1688906989116,10.9,-9.4,-9.5
1688906989133,11.700000000000001,-8.9,-10.600000000000001
1688906989150,10.700000000000001,-9.8,-12.8
1688906989166,7.7,-10.9,-13.600000000000001
1688906989183,5,-10.9,-14.9
1688906989199,3.7,-10.8,-14.700000000000001
1688906989216,4.4,-10.200000000000001,-13
1688906989233,4.800000000000001,-10.200000000000001,-11.4
1688906989250,4.9,-10,-9.600000000000001
1688906989266,5,-9.600000000000001,-8.4
1688906989282,4.7,-9.5,-7.9
1688906989299,3.7,-9.4,-8.5
1688906989317,0.9,-9.9,-8.1
1688906989333,0.1,-9.9,-7.4
1688906989349,-0.2,-9.600000000000001,-7.6000000000000005
1688906989366,-1.5,-9.600000000000001,-6.7
1688906989383,-1.2000000000000002,-10,-6.300000000000001
1688906989399,-1.8,-10.600000000000001,-6
1688906989416,-2.4000000000000004,-11.4,-6
1688906989434,-3,-12,-5.800000000000001
1688906989449,-2.9000000000000004,-13.200000000000001,-5.7
1688906989466,-2.7,-14.4,-5.300000000000001
1688906989482,-2.7,-14.4,-5.300000000000001
1688906989499,-0.30000000000000004,-16.5,-5.4
1688906989516,0.5,-17.900000000000002,-4.2
1688906989533,2.2,-18.2,-0.9
1688906989549,7,-18.400000000000002,0.30000000000000004
1688906989566,13.200000000000001,-17.5,3.2
1688906989583,21.700000000000003,-15.3,9.3
1688906989599,25.400000000000002,-12.5,16.5
1688906989617,23.200000000000003,-12,20.400000000000002
1688906989633,18.6,-11.9,19.6
1688906989649,14.4,-11.8,19.8
1688906989666,11,-10.200000000000001,22.5
1688906989682,8.8,-8.4,24.1
1688906989700,7.800000000000001,-7.4,21
1688906989716,5.5,-7.2,17
1688906989732,7.1000000000000005,-6.9,12.600000000000001
1688906989749,4.800000000000001,-7.7,12.100000000000001
1688906989766,1.3,-8.6,12.200000000000001
1688906989782,0.2,-8.4,12
1688906989799,0.4,-9.4,9.9
1688906989816,1.2000000000000002,-9.3,7.6000000000000005
1688906989833,0.6000000000000001,-10.100000000000001,5.4
1688906989849,-1.6,-10.700000000000001,4.4
1688906989866,-2.7,-10.4,5
1688906989883,-2.9000000000000004,-10.200000000000001,4.7
1688906989899,-2.6,-10.200000000000001,3.6
1688906989916,-2.8000000000000003,-10.3,2.2
1688906989933,-2.8000000000000003,-10.5,1.5
1688906989949,-2.6,-9.8,1.1
1688906989966,-2.7,-9.700000000000001,0.30000000000000004
1688906989983,-2.8000000000000003,-9.700000000000001,-0.5
1688906989999,-3,-10.200000000000001,-0.9
1688906990017,-3.9000000000000004,-10.4,-1.2000000000000002
1688906990033,-3.8000000000000003,-10.4,-1.1
1688906990050,-4.2,-10.8,-1.8
1688906990065,-4.5,-11.3,-2.5
