Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1688906996925,13,-2.1,11.3
1688906996946,20.200000000000003,-0.9,6.800000000000001
1688906996959,23,0.1,4.9
1688906996976,24.5,-0.30000000000000004,6.2
1688906996992,26.3,-0.1,5.6000000000000005
1688906997010,29,-0.1,4.5
1688906997025,28.900000000000002,-0.7000000000000001,1.8
1688906997042,24.700000000000003,-3.3000000000000003,-2.4000000000000004
1688906997060,21.1,-5.1000000000000005,-6.5
1688906997076,21.200000000000003,-5,-6.7
1688906997093,21.700000000000003,-5,-5.800000000000001
1688906997110,21.5,-5.300000000000001,-6.4
1688906997126,18.2,-7.1000000000000005,-9.4
1688906997144,15.5,-7.4,-11.8
1688906997159,13.3,-8.1,-12.200000000000001
1688906997176,12.3,-8.200000000000001,-11.200000000000001
1688906997193,11.4,-7.5,-12.200000000000001
1688906997209,11.200000000000001,-8,-13
1688906997226,11,-8.3,-12.4
1688906997242,9.5,-9.200000000000001,-10.4
1688906997260,7.800000000000001,-9.700000000000001,-8.700000000000001
1688906997276,6.6000000000000005,-9.8,-8.5
1688906997293,5.5,-9.700000000000001,-9.1
1688906997310,4.4,-9.4,-8.8
1688906997326,2,-10.100000000000001,-8
1688906997342,-2.1,-10.8,-7.2
1688906997359,-2.6,-10.9,-6.2
1688906997378,-2.4000000000000004,-10.9,-4.9
1688906997393,-2.5,-11.100000000000001,-4.4
1688906997409,-2.9000000000000004,-10.8,-4.3
1688906997426,-3.5,-10.8,-5
1688906997443,-4,-11.100000000000001,-5.9
1688906997460,-3.9000000000000004,-11.8,-5.5
1688906997476,-3.5,-13.200000000000001,-5.2
1688906997493,-2,-13.600000000000001,-3.4000000000000004
1688906997509,0.2,-13.5,-2.6
1688906997526,3.8000000000000003,-13.700000000000001,-1.9000000000000001
1688906997542,7.7,-13.3,0.5
1688906997559,10.200000000000001,-12.8,1.6
1688906997576,11.8,-11.9,3.2
1688906997593,13.4,-10.600000000000001,5.9
1688906997609,14.5,-8.9,10.600000000000001
1688906997626,15.600000000000001,-7.800000000000001,14.4
1688906997643,18,-7,13.100000000000001
1688906997659,17.6,-7.7,13.700000000000001
1688906997676,13.600000000000001,-8.3,16.7
1688906997692,10.700000000000001,-7,18.8
1688906997709,9.8,-5,19
1688906997727,9.4,-3.4000000000000004,16.400000000000002
1688906997744,8.5,-3.3000000000000003,14.4
1688906997759,7.800000000000001,-3.2,13.4
1688906997776,5.5,-3.9000000000000004,12.200000000000001
1688906997792,2.6,-4.7,11.4
1688906997809,1.3,-4.7,10.8
1688906997826,1.4000000000000001,-4.7,9.200000000000001
1688906997842,2.8000000000000003,-4.5,7.4
1688906997859,3.8000000000000003,-4.7,6
1688906997876,3.5,-5.6000000000000005,5
1688906997892,-0.2,-7.300000000000001,5.7
1688906997909,-0.2,-7.300000000000001,5.7
1688906997926,-2.1,-8.4,4.7
1688906997942,-2.7,-8.700000000000001,3.6
1688906997959,-2.6,-9.1,3.1
1688906997976,-2.8000000000000003,-9.600000000000001,2.2
1688906997992,-2.8000000000000003,-10.100000000000001,1.9000000000000001
1688906998009,-3.5,-11.100000000000001,1.8
1688906998026,-4,-10.8,2.5
1688906998043,-4.1000000000000005,-9.8,2.6
1688906998059,-1.8,-7.7,0.8
1688906998076,-1.4000000000000001,-7.800000000000001,-0.30000000000000004
1688906998092,-1.6,-9.600000000000001,-3.3000000000000003
1688906998109,-3,-9.5,-6.2
1688906998126,-3.5,-10.200000000000001,-7.800000000000001
1688906998143,-6,-10.5,-7.9
1688906998159,-5.7,-9.700000000000001,-9.3
1688906998176,-4.1000000000000005,-8.200000000000001,-11
1688906998194,-3.6,-8.8,-10.3
1688906998209,-3.3000000000000003,-8.6,-4.7
1688906998226,-2.4000000000000004,-8.3,-1.6
1688906998242,-1.5,-8.1,-1.6
1688906998259,-1.4000000000000001,-9.1,-5.800000000000001
1688906998276,-1.4000000000000001,-9.1,-5.800000000000001
1688906998296,-3,-10,-7.300000000000001
1688906998309,-3.9000000000000004,-10.100000000000001,-5.5
1688906998325,-4.6000000000000005,-10.5,-4.1000000000000005
1688906998342,-4.1000000000000005,-11.3,-4.1000000000000005
1688906998359,-4.2,-12.200000000000001,-4
1688906998376,-3.5,-12.8,-3.7
1688906998392,-1,-11.700000000000001,-4.9
1688906998409,0.7000000000000001,-10.9,-5.7
1688906998426,0.2,-11.600000000000001,-3.7
1688906998442,1.5,-12.700000000000001,-0.30000000000000004
1688906998459,3.8000000000000003,-12.600000000000001,2.5
1688906998476,8.1,-11.700000000000001,5.5
1688906998492,16.5,-7.7,9.8
1688906998509,20.6,-6.800000000000001,11.4
1688906998526,13.3,-5.7,14.4
1688906998542,11.600000000000001,-5.1000000000000005,15.700000000000001
1688906998559,12.4,-3.1,12.9
1688906998576,13.100000000000001,-1.3,7.7
1688906998593,12,-0.30000000000000004,5.5
1688906998609,10.5,0.4,6.300000000000001
1688906998626,8.3,-1.9000000000000001,7.800000000000001
1688906998642,9.5,-2.1,6.1000000000000005
1688906998659,11.200000000000001,-0.1,5
1688906998676,11.600000000000001,1.4000000000000001,4.800000000000001
1688906998695,10.200000000000001,0.6000000000000001,3.7
1688906998709,9.4,1.3,3.2
1688906998726,4.6000000000000005,3.1,2.5
1688906998742,3.4000000000000004,1.9000000000000001,2.5
1688906998759,3.8000000000000003,-0.8,2.1
1688906998776,5.2,-2.5,1.5
1688906998792,7.5,-3.1,1.1
1688906998809,8.3,-3.1,0.6000000000000001
1688906998826,7.6000000000000005,-2.8000000000000003,-0.7000000000000001
1688906998843,6.4,-2.2,-0.9
1688906998859,3.2,-1.1,-1
1688906998876,3,-2.5,-0.9
1688906998893,2.7,-2.9000000000000004,-1
1688906998909,2.5,-2.7,-1.9000000000000001
1688906998926,2.1,-2.3000000000000003,-2.7
1688906998942,1.8,-2.3000000000000003,-2.5
1688906998959,2.2,-2.6,-2.1
1688906998975,2.2,-3.1,-2.1
1688906998992,1.6,-3.7,-2.2
1688906999009,1,-4,-2.7
1688906999026,0.6000000000000001,-3.7,-3.5
1688906999043,0.9,-3.1,-3.7
1688906999060,1.1,-2.8000000000000003,-3.5
1688906999076,0.9,-2.4000000000000004,-3.3000000000000003
1688906999093,-0.8,-2,-1.8
1688906999109,-1.1,-2.2,-0.8
1688906999125,-1,-1.9000000000000001,0
1688906999143,-0.8,-1.5,1.5
1688906999158,-0.2,-0.9,-3.9000000000000004
1688906999176,-0.5,-1.5,-5.6000000000000005
1688906999192,-1,-1,-3.1
1688906999211,-1.7000000000000002,-1.5,-1.7000000000000002
1688906999226,-2.1,-1.9000000000000001,-1.1
1688906999242,-1.9000000000000001,-2.3000000000000003,-1
1688906999261,-1,-1.9000000000000001,-1
1688906999275,-0.2,-1.4000000000000001,-0.8
1688906999293,0.4,-1.4000000000000001,-1.2000000000000002
1688906999308,1.1,-1.1,-1.7000000000000002
1688906999327,0.7000000000000001,-0.6000000000000001,-2.4000000000000004
1688906999342,0.1,0.4,-1.7000000000000002
1688906999358,-0.2,0.6000000000000001,-0.6000000000000001
1688906999375,-0.6000000000000001,0.1,0
1688906999392,-0.7000000000000001,-0.30000000000000004,-0.30000000000000004
1688906999408,-0.7000000000000001,0,-0.8
1688906999427,-0.9,0.7000000000000001,-1.3
1688906999442,-1,1.1,-2.2
BREAK
Orientation Data 
Time [ms], x [°], y [°], z [°] 
1688906996758,340.90000000000003,10.3,22.200000000000003
1688906996775,342.20000000000005,10.3,21.1
1688906996808,339,10,19.700000000000003
1688906996825,338.1,10.100000000000001,18.6
1688906996841,337.20000000000005,10.3,17.5
1688906996858,336.20000000000005,10.4,16.5
1688906996875,335.3,10.600000000000001,15.4
1688906996892,334.5,10.700000000000001,14.200000000000001
1688906996908,333.70000000000005,10.9,13
1688906996925,333,11,11.8
1688906996941,332.3,15.700000000000001,12.4
1688906996958,335.3,20.3,13.9
1688906996975,339.70000000000005,24.1,15
1688906996992,344.6,28.400000000000002,15.5
1688906997008,349.40000000000003,32.800000000000004,14.9
1688906997025,352.40000000000003,37.5,14.100000000000001
1688906997041,352,42,14.9
1688906997058,351.1,45.900000000000006,16.7
1688906997075,350.8,49.900000000000006,18.900000000000002
