Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1688907674768,1.5,-7.9,9.1
1688907674782,-2,-10.600000000000001,7.4
1688907674801,-6.2,-13.3,5.9
1688907674815,-8.5,-13.200000000000001,4.9
1688907674833,-9.8,-13.600000000000001,2.7
1688907674849,-10.4,-13.600000000000001,-0.2
1688907674867,-10.100000000000001,-13.200000000000001,-0.30000000000000004
1688907674882,-10.8,-13.8,2.1
1688907674901,-11.100000000000001,-13.4,3.6
1688907674915,-11.8,-12.9,2.7
1688907674932,-12.100000000000001,-14.700000000000001,1.7000000000000002
1688907674950,-13.700000000000001,-16.3,2.4000000000000004
1688907674967,-13.3,-15.700000000000001,3
1688907674982,-13.3,-15.700000000000001,3
1688907675003,-10.9,-15.5,2.3000000000000003
1688907675016,-10,-16.3,0.8
1688907675035,-9.200000000000001,-16.8,-1.2000000000000002
1688907675049,-8.8,-17.6,-2.1
1688907675069,-7.4,-18.3,-3.3000000000000003
1688907675082,-7.2,-20.200000000000003,-4.2
1688907675103,-7.300000000000001,-23.5,-4.9
1688907675116,-6.2,-26.6,-6.9
1688907675133,-4,-30.1,-8
1688907675152,-0.30000000000000004,-32.5,-8.200000000000001
1688907675169,3.8000000000000003,-33.9,-9.200000000000001
1688907675182,3.6,-36.5,-10.5
1688907675203,3.9000000000000004,-38.800000000000004,-10.600000000000001
1688907675216,7.2,-44.900000000000006,-7.300000000000001
1688907675236,30.5,-47.900000000000006,-2.3000000000000003
1688907675249,30.5,-47.900000000000006,-2.3000000000000003
1688907675267,50,-34.300000000000004,-2.5
1688907675282,55.300000000000004,-17.900000000000002,0
1688907675301,26,-9.600000000000001,4.2
1688907675316,15.100000000000001,-8.4,1.1
1688907675336,16.3,-6.300000000000001,-0.30000000000000004
1688907675349,22.8,-3,0.30000000000000004
1688907675366,26.8,-0.8,1.3
1688907675384,25.700000000000003,-1,0.5
1688907675399,22.700000000000003,-1.9000000000000001,-0.7000000000000001
1688907675418,20.700000000000003,-2.1,-3.6
1688907675432,20.6,-2,-5.7
1688907675453,21.200000000000003,-1.9000000000000001,-5.9
1688907675468,20.700000000000003,-2.1,-4.7
1688907675482,20.700000000000003,-2.1,-4.7
1688907675501,16.7,-5.300000000000001,0.2
1688907675516,15.5,-6.5,1.2000000000000002
1688907675537,15.3,-7.6000000000000005,1.2000000000000002
1688907675549,16.1,-9.200000000000001,0
1688907675566,16.2,-10.700000000000001,-0.1
1688907675582,13.700000000000001,-12.8,1.8
1688907675599,10.3,-15.100000000000001,2.6
1688907675616,7,-17.3,1.5
1688907675633,3.7,-18.3,1.6
1688907675649,-0.8,-19.8,1
1688907675666,-1.8,-19,0.30000000000000004
1688907675682,-1.3,-18.7,1.1
1688907675700,0.30000000000000004,-20.700000000000003,2.7
1688907675719,-5.1000000000000005,-20.700000000000003,3.8000000000000003
1688907675732,-12.3,-19,4.3
1688907675750,-16.6,-16.7,2.9000000000000004
1688907675766,-16.7,-14.4,0.2
1688907675783,-19.8,-15.4,-0.30000000000000004
1688907675800,-16.900000000000002,-13.700000000000001,-2
1688907675816,-14.8,-14.600000000000001,0
1688907675833,-11.600000000000001,-15.5,1
1688907675850,-9.600000000000001,-15.5,-1.4000000000000001
1688907675866,-10.4,-15.600000000000001,-4.7
1688907675887,-14,-17.400000000000002,-5.6000000000000005
1688907675903,-15.9,-19.900000000000002,-3.7
1688907675916,-16.2,-23.400000000000002,-1.3
1688907675933,-14,-26.5,-0.2
1688907675953,-11.100000000000001,-28.900000000000002,0.30000000000000004
1688907675970,-7.4,-30.200000000000003,0.2
1688907675983,-6.6000000000000005,-30.700000000000003,-0.5
1688907675999,-5.4,-30.700000000000003,-1.6
1688907676021,3.5,-28.400000000000002,0.8
1688907676037,6.6000000000000005,-27,2.1
1688907676050,6.6000000000000005,-27,2.1
1688907676066,5.2,-30.400000000000002,-1
1688907676083,15.200000000000001,-28.700000000000003,-3.3000000000000003
1688907676099,32,-16,-10.3
1688907676116,32.800000000000004,-10.4,-5.5
1688907676133,35,-3.8000000000000003,-1.5
1688907676149,31.900000000000002,0.2,-2.1
1688907676167,27.700000000000003,3,-1.5
1688907676183,24.6,4.9,0.6000000000000001
1688907676199,20.8,5.5,0.9
1688907676216,16.6,3.9000000000000004,1.6
1688907676232,15.4,4,2.8000000000000003
1688907676249,15.3,4.5,2.7
