Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1688907134838,-5,-1.6,0.30000000000000004
1688907134852,-4.800000000000001,-2.1,-1.4000000000000001
1688907134869,-3.9000000000000004,-2.9000000000000004,-2.7
1688907134885,-2.7,-3.4000000000000004,-3.8000000000000003
1688907134902,-0.6000000000000001,-3.7,-4.1000000000000005
1688907134919,2.5,-2.7,-2.6
1688907134936,5,-3.2,-1.7000000000000002
1688907134953,7.2,-3.5,0.30000000000000004
1688907134968,8.8,-4.6000000000000005,1.9000000000000001
1688907134986,9.8,-5.1000000000000005,3.1
1688907135003,10.700000000000001,-6.300000000000001,3.6
1688907135019,10.100000000000001,-7.300000000000001,3.2
1688907135036,12.3,-8,6
1688907135053,16.6,-7.300000000000001,12.4
1688907135075,20.200000000000003,-4.7,23.900000000000002
1688907135088,20.200000000000003,-4.7,23.900000000000002
1688907135102,13.100000000000001,-4.9,25
1688907135119,10.200000000000001,-6.4,22.700000000000003
1688907135136,11.8,-5.4,19.200000000000003
1688907135152,14.5,-3.5,16.900000000000002
1688907135169,11.4,1,11.8
1688907135186,10,0.7000000000000001,11.600000000000001
1688907135202,8.5,-0.4,10.100000000000001
1688907135219,7.5,-1.3,7.300000000000001
1688907135236,9.200000000000001,-1.4000000000000001,3.2
1688907135253,10.9,-0.5,2.1
1688907135269,11.4,-0.6000000000000001,2
1688907135286,10.200000000000001,0.1,1.1
1688907135303,9.700000000000001,-0.30000000000000004,1.5
1688907135320,9.600000000000001,-0.9,1.6
1688907135336,9.5,-1,0.5
1688907135353,8.9,-1,0.30000000000000004
1688907135369,10.4,-1.3,0
1688907135392,10.9,-1,0.30000000000000004
1688907135402,11.3,-2,0.7000000000000001
1688907135419,9.5,-3,-1
1688907135436,7.9,-4,-2.6
1688907135452,6.7,-4.2,-3.1
1688907135469,8.1,-4.4,-3.1
1688907135486,7.2,-4.3,-4.5
1688907135503,6.5,-4.4,-5.4
1688907135519,5.800000000000001,-4.800000000000001,-5.5
1688907135536,5.4,-5.1000000000000005,-5
1688907135552,5.300000000000001,-5.300000000000001,-4.7
1688907135569,5.2,-5.5,-4.7
1688907135586,5.4,-5.800000000000001,-4.800000000000001
1688907135602,4.7,-5.9,-5.4
1688907135619,4.4,-5.7,-5.2
1688907135636,5.1000000000000005,-5.6000000000000005,-4.7
1688907135653,5.800000000000001,-5.6000000000000005,-4.1000000000000005
1688907135669,4.9,-5.800000000000001,-4.7
1688907135686,2.2,-6.300000000000001,-4.4
1688907135702,1.4000000000000001,-6.7,-3.1
1688907135719,2.1,-5.800000000000001,-2.5
1688907135736,3,-5.2,-2
1688907135753,3.1,-4.3,-0.1
1688907135768,3.2,-3.9000000000000004,3
1688907135786,3.3000000000000003,-3.1,6.5
1688907135803,2.8000000000000003,-2.5,10.700000000000001
1688907135820,2.3000000000000003,-1.8,14.200000000000001
1688907135836,0.5,0.6000000000000001,14.9
1688907135852,2.2,0.1,13.9
1688907135869,1.4000000000000001,1.2000000000000002,14.3
1688907135886,1.1,2.2,11.3
1688907135902,0.8,2.3000000000000003,8.5
1688907135920,-0.30000000000000004,2.5,7
1688907135936,-1.4000000000000001,2.2,6.5
1688907135953,-2.3000000000000003,1.9000000000000001,6.2
1688907135969,-1.8,1.8,5.1000000000000005
1688907135986,-1.3,0.8,3.8000000000000003
1688907136003,-1.5,0.30000000000000004,2.8000000000000003
1688907136019,-2.4000000000000004,0,1.6
1688907136036,-3,0.1,1.1
1688907136058,-1,-0.4,2.2
1688907136070,-1.5,0.1,-4
1688907136086,-2.7,0.4,-1.4000000000000001
1688907136106,-1.5,-0.9,0.7000000000000001
1688907136119,-0.8,-1,2
1688907136136,-0.8,-1.1,0.7000000000000001
1688907136152,-1.7000000000000002,-0.2,-0.2
1688907136169,-2.1,0.5,0.4
1688907136187,-1.8,0.30000000000000004,2.3000000000000003
1688907136202,-1.7000000000000002,-0.5,3.5
1688907136220,-1.7000000000000002,-1.5,3.6
1688907136235,-1.8,-1.6,2.4000000000000004
1688907136252,-1.8,-0.7000000000000001,1.2000000000000002
1688907136269,-1.8,0.2,0.8
1688907136285,-1.4000000000000001,0.30000000000000004,0.30000000000000004
1688907136302,-1.3,-0.30000000000000004,0.1
1688907136319,-0.9,-0.6000000000000001,0.1
1688907136335,-0.8,-0.8,-0.5
BREAK
Orientation Data 
Time [ms], x [°], y [°], z [°] 
1688907134669,353.8,13.200000000000001,7.1000000000000005
1688907134685,340.90000000000003,13.5,18
1688907134702,334.70000000000005,14.3,22.900000000000002
1688907134719,328.5,14.700000000000001,27.400000000000002
1688907134735,324,15.100000000000001,30.6
1688907134751,320.5,15.600000000000001,32.800000000000004
1688907134768,317.70000000000005,16.1,34.4
1688907134785,315.1,16.5,35.800000000000004
1688907134802,312.5,16.900000000000002,37.1
1688907134818,310,17.3,38.400000000000006
1688907134838,307.6,17.6,39.6
1688907134852,305.2,18,40.7
1688907134868,303,19.700000000000003,42.5
1688907134885,301.5,22,45.300000000000004
1688907134902,300.90000000000003,24.200000000000003,48.400000000000006
1688907134918,302.2,28.700000000000003,53.900000000000006
1688907134935,303.5,31.3,56.1
1688907134952,305.6,33.9,57.900000000000006
1688907134985,311.20000000000005,39.2,61.2
1688907135002,315.40000000000003,41.300000000000004,62
1688907135018,322.40000000000003,41.800000000000004,60.300000000000004
1688907135035,327.6,44,61.2
1688907135052,336.3,45.900000000000006,60
1688907135075,345.1,47.2,57.5
1688907135085,353.90000000000003,47.7,54.900000000000006
1688907135102,2.7,47.5,52.300000000000004
1688907135118,15.200000000000001,46.900000000000006,48.5
1688907135135,31.700000000000003,45.400000000000006,40.1
1688907135152,51,42.1,28.5
1688907135169,56.900000000000006,43.1,25.6
1688907135185,62.400000000000006,43.900000000000006,23.700000000000003
1688907135202,66.4,45.1,22.3
1688907135218,70.7,46.900000000000006,20.900000000000002
1688907135235,75.2,48.900000000000006,19
1688907135252,79.4,51.1,16.6
1688907135268,83.7,53.300000000000004,14
1688907135285,88.2,55.5,11.600000000000001
1688907135302,96.7,58.2,8.4
1688907135318,99.80000000000001,59.800000000000004,7
