Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1688907740718,5.4,-3.3000000000000003,0
1688907740735,-0.8,-8.3,0.9
1688907740752,-7.4,-12.200000000000001,1.6
1688907740769,-15.100000000000001,-14.700000000000001,1.4000000000000001
1688907740785,-21.3,-14.4,-3.5
1688907740802,-23.8,-13.700000000000001,-6.1000000000000005
1688907740818,-21.900000000000002,-13.4,-7.9
1688907740836,-17.8,-15,-6.300000000000001
1688907740852,-14.8,-12.700000000000001,-1.9000000000000001
1688907740869,-15.9,-14.3,1.2000000000000002
1688907740886,-15.600000000000001,-15,0.9
1688907740902,-15,-15.8,-0.2
1688907740918,-14.200000000000001,-17.1,-1.4000000000000001
1688907740935,-13.9,-18.400000000000002,-1.6
1688907740951,-14.3,-19.700000000000003,-0.9
1688907740969,-14.4,-21.200000000000003,0.5
1688907740986,-14.5,-23.6,2.9000000000000004
1688907741003,-12,-25.700000000000003,5.1000000000000005
1688907741018,-9.5,-27.8,5.7
1688907741035,-6.2,-29,6.6000000000000005
1688907741052,-6.800000000000001,-30.8,7.7
1688907741068,-7.1000000000000005,-33.1,6.7
1688907741085,-6.2,-35.5,5
1688907741102,-3.9000000000000004,-36.6,3.2
1688907741119,-1.3,-36.1,0.6000000000000001
1688907741135,0.7000000000000001,-33.300000000000004,-2.4000000000000004
1688907741152,-2.3000000000000003,-33.2,-3.9000000000000004
1688907741169,-5.800000000000001,-37.6,-2.2
1688907741187,-2,-41,1.2000000000000002
1688907741202,4.9,-43.5,2
1688907741219,26.700000000000003,-46.300000000000004,7.9
1688907741235,26.700000000000003,-46.300000000000004,7.9
1688907741252,51.5,-19.5,4.4
1688907741269,51.5,-19.5,4.4
1688907741285,39.7,-9.700000000000001,13.4
1688907741302,32.5,-7.6000000000000005,17.1
1688907741320,29.5,-3.9000000000000004,17.400000000000002
1688907741336,28.900000000000002,-1.6,14.5
1688907741352,27.700000000000003,0.30000000000000004,11.200000000000001
1688907741369,24.700000000000003,-0.30000000000000004,7.7
1688907741385,19.3,-3.5,8
1688907741402,15.5,-4.6000000000000005,12.5
