Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1688907938998,-6.1000000000000005,-13.100000000000001,27.1
1688907939011,0.5,-13.700000000000001,12.200000000000001
1688907939028,3.7,-14.100000000000001,5.6000000000000005
1688907939044,6.4,-15.8,0.2
1688907939061,10.9,-13.5,-7.800000000000001
1688907939078,10.700000000000001,-10.3,-11.600000000000001
1688907939094,14.600000000000001,-8,-15.4
1688907939112,24.8,-3.7,-23.400000000000002
1688907939128,32.7,2.5,-31.200000000000003
1688907939145,37.5,6.6000000000000005,-39.2
1688907939161,37.300000000000004,7.4,-44.2
1688907939178,33.300000000000004,4.7,-46.300000000000004
1688907939195,27.200000000000003,0.9,-40.6
1688907939212,21.900000000000002,-1.9000000000000001,-27.700000000000003
1688907939228,15.9,-4.4,-12.9
1688907939245,8.8,-7.1000000000000005,1.6
1688907939261,5,-11,9.4
1688907939278,-0.9,-12.700000000000001,20.700000000000003
1688907939295,-8.9,-16.6,25.1
1688907939311,-15.700000000000001,-17.6,20.8
1688907939328,-22.5,-18.6,11.9
1688907939345,-30.700000000000003,-18.7,4
1688907939362,-32.6,-17.2,1.7000000000000002
1688907939378,-29.6,-16.6,5
1688907939395,-23.1,-16.5,6.2
1688907939412,-17,-16.5,5.9
1688907939428,-7.1000000000000005,-18.5,0.7000000000000001
1688907939445,0,-19.6,-0.7000000000000001
1688907939461,6.7,-21.200000000000003,-2.6
1688907939478,6.7,-21.200000000000003,-2.6
1688907939495,13.200000000000001,-22.8,-0.30000000000000004
1688907939512,13.600000000000001,-21.900000000000002,5.7
1688907939527,17.7,-21.1,3.2
1688907939545,24.8,-18.3,-7.4
1688907939562,30.8,-14.200000000000001,-13.9
1688907939578,32.300000000000004,-11,-16.1
1688907939597,30.5,-8.6,-14
1688907939612,28.1,-6,-11.9
1688907939628,29,-3.8000000000000003,-13.8
1688907939645,28.6,-2.9000000000000004,-15.3
1688907939661,27.6,-2.6,-14.4
1688907939678,24.400000000000002,-3,-13.9
1688907939695,19.5,-5.6000000000000005,-11.8
1688907939711,14.600000000000001,-8.9,-6.2
1688907939728,8.8,-11.3,1
1688907939745,0.8,-13.3,8
1688907939762,-6.7,-13.5,16.1
1688907939779,-4.3,-8.9,20.5
1688907939794,-4.3,-8.9,20.5
1688907939812,-8.4,-6.6000000000000005,16.2
1688907939829,-8.4,-6.6000000000000005,16.2
1688907939845,-10.9,-6.4,14.3
1688907939861,-11.9,-5.5,6.2
1688907939878,-10,-5.6000000000000005,2.6
1688907939895,-7.5,-7.2,0.2
1688907939912,1.1,-6.1000000000000005,0.9
1688907939928,4.800000000000001,-4.7,8.6
1688907939945,3.4000000000000004,-5.7,11.9
1688907939961,4.800000000000001,-6.1000000000000005,9.8
1688907939978,11.100000000000001,-4.6000000000000005,9
1688907939995,16.900000000000002,-3.5,4.1000000000000005
1688907940012,21.200000000000003,-1.8,-1.4000000000000001
1688907940028,24.1,1.5,-6.5
1688907940045,23.6,2.6,-4.800000000000001
1688907940061,20,1.5,0
1688907940078,17.1,-0.1,1.2000000000000002
1688907940095,13,-1.8,-1
1688907940112,10.100000000000001,-2.5,-4
1688907940128,7.7,-3.5,-5.7
1688907940144,5,-4.800000000000001,-4.6000000000000005
1688907940162,3.2,-5.300000000000001,-4.800000000000001
1688907940178,1.5,-6,-4.7
1688907940195,2.1,-7.300000000000001,-5.800000000000001
1688907940212,3,-5.300000000000001,-6.2
1688907940228,3,-5.300000000000001,-6.2
1688907940245,3.6,-3,-7.1000000000000005
1688907940262,3.5,-2.7,-5.2
1688907940277,3.7,-2.8000000000000003,-2.9000000000000004
1688907940295,1.1,-3.4000000000000004,2.1
1688907940312,0.9,-3.2,2.2
1688907940329,0.7000000000000001,-2.1,1.1
1688907940345,0.9,-1.8,-0.30000000000000004
1688907940362,2.3000000000000003,-1.3,0.9
1688907940379,4,-0.7000000000000001,3
1688907940395,4.6000000000000005,-1.4000000000000001,3.6
1688907940416,4.1000000000000005,-0.8,-0.6000000000000001
1688907940428,2.9000000000000004,-0.5,-7.1000000000000005
1688907940444,2.6,-1.6,-3.5
1688907940461,1.8,-2.4000000000000004,-2.2
1688907940482,1.6,-3,-2.3000000000000003
1688907940495,2.3000000000000003,-2.2,-1.2000000000000002
1688907940511,2.9000000000000004,-1.2000000000000002,3.2
1688907940529,3.2,-0.1,4.5
1688907940544,2.4000000000000004,0,4.6000000000000005
1688907940561,1.6,-0.5,4.1000000000000005
1688907940578,2,-1.2000000000000002,1.5
1688907940594,2.2,-1,-0.5
1688907940611,2.3000000000000003,0.5,0.8
1688907940627,2.3000000000000003,0.5,0.8
1688907940644,2.2,0.6000000000000001,2.2
1688907940661,1.8,0.5,1.7000000000000002
1688907940678,1.5,0.4,1
1688907940694,1,0.4,0.8
BREAK
Orientation Data 
Time [ms], x [°], y [°], z [°] 
1688907938827,354.6,13.700000000000001,6.2
1688907938844,355.3,14.100000000000001,5.7
1688907938861,355,14.600000000000001,5.1000000000000005
1688907938877,354.3,15,4.5
1688907938894,353.70000000000005,15.3,4
1688907938911,353.1,15.700000000000001,3.5
1688907938928,352.5,16.1,3
1688907938944,352,16.5,2.5
1688907938960,351.40000000000003,16.8,2
1688907938977,350.8,17.2,1.5
1688907938997,350.3,17.5,0.9
1688907939010,350.90000000000003,21.3,-0.2
1688907939028,350.1,26.3,-0.8
1688907939044,348.90000000000003,32.4,0
1688907939061,347.1,37.7,2.6
1688907939077,348.8,48,9
1688907939094,351.1,52.7,10.600000000000001
1688907939111,354.5,58.2,10.4
1688907939127,356.90000000000003,63.2,9.4
1688907939144,357.70000000000005,67.4,8.9
1688907939161,357.20000000000005,72.60000000000001,9.5
1688907939178,353.20000000000005,76.3,12.600000000000001
1688907939194,341.1,78.10000000000001,21.700000000000003
1688907939211,328,76.7,30.8
1688907939228,321.90000000000003,73.60000000000001,34.2
1688907939244,319.5,69.3,35.6
1688907939261,319.3,65.10000000000001,37.7
1688907939277,321.20000000000005,60.5,40.1
1688907939294,326.3,57.900000000000006,41.400000000000006
1688907939311,327.3,55.900000000000006,43.1
1688907939327,324.20000000000005,54.6,45.800000000000004
1688907939344,318.1,53,49.2
1688907939361,312.90000000000003,51.7,51.900000000000006
1688907939378,310.8,51,52.7
1688907939394,310.90000000000003,51.400000000000006,52.7
1688907939411,312.6,52.7,52.5
1688907939427,316.1,55.5,51.900000000000006
1688907939444,320.3,59,50.5
1688907939461,322.70000000000005,62.1,49.300000000000004
1688907939477,316.1,61.400000000000006,53
1688907939494,328.6,69.3,45.1
1688907939511,0.9,73.5,21.200000000000003
1688907939544,51.7,73,-21.8
1688907939561,72.2,70.3,-40.800000000000004
1688907939577,83.30000000000001,66.3,-51.1
1688907939595,89.2,61.2,-54.800000000000004
1688907939611,90.60000000000001,57,-54.5
1688907939627,90.5,53.6,-52.6
1688907939644,89.7,50.1,-49.7
1688907939661,86.80000000000001,47.800000000000004,-46.6
1688907939677,83.10000000000001,45.400000000000006,-41.900000000000006
1688907939694,77.5,42.900000000000006,-36.9
1688907939711,71.5,40.400000000000006,-32.5
1688907939727,65.3,37,-27.900000000000002
1688907939744,58,33.6,-24
1688907939761,52,29.900000000000002,-20.6
1688907939778,47,26.400000000000002,-18.6
1688907939795,42.900000000000006,24.5,-18.5
1688907939811,39.900000000000006,23.1,-18.3
1688907939827,37,22.200000000000003,-17.5
1688907939844,35.5,21.6,-16.8
1688907939861,35.6,21.8,-17.400000000000002
1688907939877,37.1,22.3,-18.8
1688907939894,39.1,22.3,-20.1
1688907939911,41.900000000000006,21.5,-21.1
1688907939927,45.7,19.900000000000002,-21.8
1688907939944,48.6,18.6,-22.1
1688907939961,50.900000000000006,18.1,-22.3
1688907939977,54.1,18.400000000000002,-23.3
1688907939994,58,19.6,-24.8
1688907940011,62.300000000000004,21.3,-26.400000000000002
1688907940027,66.4,23.1,-27.5
1688907940044,69.60000000000001,25.1,-28.6
1688907940061,72.2,26.6,-28.6
1688907940077,71.9,28.6,-27.1
1688907940094,71.9,30.700000000000003,-25.3
1688907940111,71.3,33.4,-23.6
1688907940127,70.3,36.800000000000004,-21.900000000000002
1688907940145,69.5,39.800000000000004,-20.3
1688907940161,66,42.900000000000006,-16.900000000000002
1688907940177,59,45.400000000000006,-9.3
1688907940194,53.400000000000006,46.800000000000004,-0.5
1688907940211,46.6,47.7,10.200000000000001
1688907940227,44.2,48.1,18.8
1688907940244,40.400000000000006,48.300000000000004,27.8
1688907940261,45.900000000000006,47.900000000000006,32.7
1688907940294,46.900000000000006,46.1,30
