Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1688907979970,-6.9,-2.1,0.5
1688907979986,-7.7,-2.8000000000000003,-0.8
1688907980003,-5.4,-1.1,-3
1688907980019,-5.6000000000000005,-1.3,-4.5
1688907980036,-4.800000000000001,-0.7000000000000001,-5.7
1688907980053,-4.4,0,-4.6000000000000005
1688907980070,-4.3,0.7000000000000001,-3.2
1688907980086,-3.9000000000000004,1.2000000000000002,-2.4000000000000004
1688907980103,-3.1,1.9000000000000001,-2.5
1688907980119,-2.4000000000000004,2.5,-2.6
1688907980137,-1.7000000000000002,2.8000000000000003,-2.7
1688907980153,-1.5,3,-2.4000000000000004
1688907980170,-1.7000000000000002,3.4000000000000004,-1
1688907980187,-2.3000000000000003,3.9000000000000004,0.1
1688907980203,-2.8000000000000003,4.6000000000000005,0.7000000000000001
1688907980220,-3.5,5.4,1.5
1688907980236,-4.5,6.2,2.9000000000000004
1688907980253,-5.7,6.5,4.7
1688907980270,-5.5,6.5,7.1000000000000005
1688907980287,-4.2,5.800000000000001,8.700000000000001
1688907980303,-2.6,5.1000000000000005,7.800000000000001
1688907980320,-1,4.4,6.4
1688907980336,0.1,3.6,5.6000000000000005
1688907980353,0.6000000000000001,2.5,6.1000000000000005
1688907980370,1.6,1.2000000000000002,7
1688907980385,2.6,0.30000000000000004,6.9
1688907980403,3.5,-0.4,6.1000000000000005
1688907980420,6,-1.8,3
1688907980436,7.1000000000000005,-2.2,1.7000000000000002
1688907980453,8.3,-2.6,0.4
1688907980470,8.700000000000001,-2.9000000000000004,-0.5
1688907980487,8.8,-2.9000000000000004,-0.7000000000000001
1688907980503,9.1,-3.2,-0.7000000000000001
1688907980520,9.1,-3.9000000000000004,-1.1
1688907980537,8.700000000000001,-4.3,-0.5
1688907980553,8.700000000000001,-4.7,-1.1
1688907980570,8.4,-5.2,-1.8
1688907980587,7.9,-5.1000000000000005,-2.7
1688907980603,7.6000000000000005,-5.300000000000001,-3.3000000000000003
1688907980620,7.6000000000000005,-5.6000000000000005,-3.1
1688907980636,6.6000000000000005,-6.2,-3.6
1688907980653,6.6000000000000005,-6,-2.7
1688907980670,6.4,-6.5,-1.3
1688907980687,5.6000000000000005,-7,-1.6
1688907980703,5.800000000000001,-7,-2.1
1688907980720,5.5,-7.300000000000001,-2.5
1688907980737,5.7,-7.7,-2.8000000000000003
1688907980753,6,-8.4,-2.6
1688907980770,6.800000000000001,-9.4,-2.9000000000000004
1688907980786,6.5,-10.3,-2.4000000000000004
1688907980803,5.4,-10.4,-1.4000000000000001
1688907980820,4.6000000000000005,-9.4,-1.8
1688907980837,3.2,-9,-1.1
1688907980853,1.8,-6.5,2.5
1688907980870,-0.4,-2.1,7.800000000000001
1688907980886,-2,2.8000000000000003,11.3
1688907980903,-4.2,8.8,12.3
1688907980920,-3.3000000000000003,11.100000000000001,16.2
1688907980936,0.5,12.700000000000001,26.8
1688907980953,5.800000000000001,14.100000000000001,31.3
1688907980976,6.5,15.3,26
1688907980990,7.7,13.3,20.400000000000002
1688907981002,6.9,10.700000000000001,15.4
1688907981019,4.800000000000001,6.800000000000001,9.8
1688907981036,3.5,3.7,5.9
1688907981055,3.1,1.4000000000000001,4
1688907981069,2.8000000000000003,-0.4,2.6
1688907981086,2.5,-1.9000000000000001,1.2000000000000002
1688907981102,2.1,-2.3000000000000003,-0.2
1688907981119,2.2,-2.6,-1.1
1688907981136,2.4000000000000004,-2.7,-1.4000000000000001
1688907981153,2.2,-2.6,-1.8
1688907981169,2.5,-2.9000000000000004,-2
1688907981186,1.7000000000000002,-3,-2.1
1688907981202,1.2000000000000002,-2.7,-2.2
1688907981219,1.2000000000000002,-2.8000000000000003,-1.5
1688907981236,0.8,-2.6,-2
1688907981252,1,-2.6,-2.3000000000000003
BREAK
Orientation Data 
Time [ms], x [°], y [°], z [°] 
1688907979785,13.8,41,-19
1688907979802,0.30000000000000004,40.5,-9.9
1688907979819,354.90000000000003,38.6,-6
1688907979837,348.90000000000003,36.6,-1.6
1688907979852,342.20000000000005,33.800000000000004,3.2
1688907979869,337.20000000000005,30.700000000000003,6.800000000000001
1688907979885,332.8,28.200000000000003,10.200000000000001
1688907979902,332.70000000000005,26.400000000000002,10.8
1688907979919,332.8,24.700000000000003,11.3
1688907979935,333,23,11.8
1688907979952,333.20000000000005,21.400000000000002,12.200000000000001
1688907979969,333.3,19.400000000000002,12.700000000000001
1688907979985,334.6,20.1,13.4
1688907980002,332.90000000000003,21.200000000000003,14.3
1688907980019,331.1,22.3,15.5
1688907980035,328.70000000000005,23,17.1
1688907980052,326.1,23.3,19.3
1688907980069,321.90000000000003,23.400000000000002,23.5
1688907980085,320.5,23.400000000000002,25.200000000000003
1688907980102,319.40000000000003,23.700000000000003,26.8
1688907980119,318.40000000000003,24,28.400000000000002
1688907980136,317.5,24.3,30
1688907980152,316.40000000000003,24.5,31.700000000000003
1688907980169,315.90000000000003,24.6,32.7
1688907980185,315.5,24.6,33.6
1688907980202,315.1,24.400000000000002,34.6
1688907980219,314.8,24.200000000000003,35.5
1688907980235,314.70000000000005,24.1,35.9
1688907980252,314.40000000000003,23.900000000000002,36.300000000000004
1688907980269,314.5,24,36.7
1688907980286,314.6,24.6,37.4
1688907980302,315.1,25.6,38.5
1688907980319,315.20000000000005,27.400000000000002,40.5
1688907980336,315.70000000000005,29.200000000000003,42.7
1688907980352,316.3,31,44.7
1688907980369,316.70000000000005,33.2,46.800000000000004
1688907980387,317.6,35.5,48.400000000000006
1688907980402,318.1,38,50.1
1688907980419,318,40.7,51.900000000000006
1688907980435,317.5,43.400000000000006,53.900000000000006
1688907980452,316,46.7,57.1
1688907980469,314.6,49.6,60.5
1688907980485,312.8,52.2,64.3
1688907980502,309.1,56.300000000000004,72.10000000000001
1688907980519,307.90000000000003,57.7,75.2
1688907980536,305.90000000000003,59.1,78.9
1688907980552,305.2,60.300000000000004,81.5
1688907980569,303.6,61.7,84.60000000000001
1688907980586,302.8,62,86.5
1688907980602,301.90000000000003,62.300000000000004,88.10000000000001
1688907980619,301.6,62.5,89
1688907980636,302.1,62.7,88.9
1688907980652,303.3,63,87.80000000000001
1688907980669,304.7,63.300000000000004,86.2
1688907980686,306.40000000000003,63.800000000000004,84.2
1688907980702,307.8,64.4,82.10000000000001
1688907980719,309.3,65,80.10000000000001
1688907980736,311.3,65.5,78
1688907980752,314.1,66,75.60000000000001
1688907980769,318.5,66.2,72.10000000000001
1688907980785,323.70000000000005,66,68
1688907980802,330.5,65.10000000000001,61.900000000000006
1688907980819,336.6,63.900000000000006,56
1688907980836,341.8,62.300000000000004,50.6
1688907980852,347,60.1,45.300000000000004
1688907980869,353.70000000000005,56.7,39
1688907980885,359.40000000000003,53.2,34
1688907980902,9.1,45.400000000000006,25.700000000000003
1688907980919,13.700000000000001,40.900000000000006,21.6
1688907980936,17.900000000000002,37,17
1688907980952,22.400000000000002,33.2,10.8
1688907980969,24.200000000000003,31.6,7.1000000000000005
1688907980985,26.1,31.6,4.9
1688907981002,27.400000000000002,32.300000000000004,4
1688907981019,27.5,33.6,4.7
1688907981035,27.8,34.9,5.800000000000001
1688907981052,27.400000000000002,36.7,7
1688907981069,27.400000000000002,38.1,7.5
1688907981085,26.900000000000002,39.7,7.9
1688907981102,26.1,41.7,8.4
1688907981119,25.200000000000003,43.400000000000006,9
1688907981135,24.3,45,9.9
1688907981152,23.700000000000003,46.300000000000004,11
1688907981169,22.900000000000002,47.800000000000004,12.4
1688907981185,22.700000000000003,49.1,13.5
1688907981202,22.6,50.400000000000006,14.200000000000001
1688907981219,22.8,51.6,14.4
1688907981235,23.200000000000003,52.5,14.4
1688907981252,23.6,53.300000000000004,14.5
