Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1688907923212,0.1,3.3000000000000003,1
1688907923228,-0.6000000000000001,2.4000000000000004,2.6
1688907923245,-2.6,1.2000000000000002,1.9000000000000001
1688907923262,-2.7,1.1,0.4
1688907923278,-2.1,1.3,-0.4
1688907923295,-2,1.4000000000000001,-1.9000000000000001
1688907923312,-2.5,0.8,-3
1688907923329,-4.4,-0.1,-2.2
1688907923345,-5.2,-1.7000000000000002,0.5
1688907923362,-5,-2.6,2.5
1688907923379,-3.9000000000000004,-2.2,3.9000000000000004
1688907923395,-2.4000000000000004,-1.5,1.3
1688907923412,-2.9000000000000004,-1.9000000000000001,-0.5
1688907923455,2.3000000000000003,-0.7000000000000001,-2
1688907923461,1.9000000000000001,-0.30000000000000004,0
1688907923478,1.9000000000000001,-0.30000000000000004,0
1688907923495,-1.5,-2.8000000000000003,6.9
1688907923512,0.8,-3,6.4
1688907923528,2.8000000000000003,-2.2,3.7
1688907923545,3.1,-1.2000000000000002,2.7
1688907923562,2.3000000000000003,-1.5,3.2
1688907923579,1.5,-2.9000000000000004,3.2
1688907923596,1.8,-3.9000000000000004,1.8
1688907923612,2.5,-3.7,1.6
1688907923628,2.8000000000000003,-3.2,1.8
1688907923645,2.5,-2.9000000000000004,2.8000000000000003
1688907923662,3,-3.1,3.7
1688907923679,3.1,-3.2,2.6
1688907923695,2.6,-3.3000000000000003,0.6000000000000001
1688907923712,1.3,-3.6,0.4
1688907923729,1.2000000000000002,-3.8000000000000003,2.3000000000000003
1688907923745,1.1,-3.8000000000000003,2.7
1688907923763,0.8,-3.6,1.3
1688907923779,0.2,-2.9000000000000004,1.5
1688907923796,0.5,-2.4000000000000004,2.3000000000000003
1688907923812,1.5,-1.5,1.3
1688907923830,1.3,-1.1,0.1
1688907923845,0.8,-0.7000000000000001,-1.2000000000000002
1688907923862,0.8,-0.4,-1.1
1688907923879,1.9000000000000001,-0.1,0.2
1688907923896,2.8000000000000003,0.1,1.8
1688907923912,3,0.30000000000000004,1.8
1688907923929,2.5,0.5,0.7000000000000001
1688907923946,2.1,0.5,-0.1
1688907923962,2.2,-0.1,-0.6000000000000001
1688907923979,2.1,-0.4,-0.8
1688907923995,2.2,-0.9,0.1
1688907924012,1.6,-0.9,0.9
1688907924029,0.8,-1.4000000000000001,1.6
1688907924045,0.4,-2,2.6
1688907924062,-0.1,-1.5,4
1688907924079,-0.2,-1.1,4.800000000000001
1688907924096,-0.7000000000000001,-0.9,4.1000000000000005
1688907924112,-0.1,-0.30000000000000004,2.4000000000000004
1688907924129,0.4,0.6000000000000001,1
1688907924145,0.6000000000000001,0.7000000000000001,1.1
1688907924162,-0.1,0.4,1.9000000000000001
1688907924180,-0.5,0.7000000000000001,1.3
1688907924196,-0.5,0.7000000000000001,1.3
1688907924212,1.4000000000000001,0.7000000000000001,1.8
1688907924229,1.4000000000000001,0.7000000000000001,1.8
1688907924245,-2.1,-1.2000000000000002,0.8
1688907924262,-4.4,-1.6,2.6
1688907924278,-4.6000000000000005,-1.7000000000000002,4.5
1688907924295,-2.8000000000000003,-1.5,5.800000000000001
1688907924311,-0.9,-1.3,6.9
1688907924329,0.1,-1.5,7.1000000000000005
1688907924345,-1,-1.8,6.1000000000000005
1688907924362,-2.6,-1.9000000000000001,3.8000000000000003
1688907924379,-1.7000000000000002,-2.7,2.1
1688907924396,-1.4000000000000001,-3,0.6000000000000001
