Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1688907911739,-1.6,-8.1,4.7
1688907911756,-1.6,-8.3,4.1000000000000005
1688907911772,-2,-7.7,4.5
1688907911789,-2.1,-6.9,4.6000000000000005
1688907911806,-1.9000000000000001,-8.5,0.9
1688907911823,-1.3,-9,-1
1688907911840,-0.9,-8.4,0.5
1688907911856,-1.3,-7.7,0.8
1688907911872,-1.8,-7.300000000000001,1.1
1688907911889,-2.7,-7.5,1.8
1688907911906,-4.6000000000000005,-8.1,4.2
1688907911923,-6.7,-8.6,12.3
1688907911939,-3,-10.600000000000001,12.4
1688907911956,-2.9000000000000004,-9.9,11
1688907911973,-3,-7.5,14.9
1688907911989,-0.8,-6.4,19.6
1688907912006,0.7000000000000001,-5.1000000000000005,22.8
1688907912023,3.3000000000000003,-2.8000000000000003,25.3
1688907912040,9.4,3.9000000000000004,24.3
1688907912056,12.600000000000001,3.7,18.400000000000002
1688907912073,8.9,4.800000000000001,12.4
1688907912090,6.9,4.4,8.3
1688907912107,8.3,4.2,2.6
1688907912123,8.8,4.7,-0.6000000000000001
1688907912140,8,3.2,1.3
1688907912157,11.5,3.6,3
1688907912173,12.4,2.5,1.7000000000000002
1688907912190,10.5,-0.5,-0.8
1688907912207,8.4,-1.9000000000000001,-3.1
1688907912223,8.700000000000001,-1.2000000000000002,-4.7
1688907912240,9.200000000000001,-5.7,-8.200000000000001
1688907912256,3.5,-6.7,-8.9
1688907912272,3.7,-5.4,-1.9000000000000001
1688907912290,5.1000000000000005,-7.1000000000000005,-2.2
1688907912307,4.1000000000000005,-7,-2.7
1688907912323,2,-7.7,-3.7
1688907912340,-2,-9.3,-4.9
1688907912357,-4.7,-10.4,-4.7
1688907912373,-6.300000000000001,-10.700000000000001,-5.6000000000000005
1688907912390,-7.1000000000000005,-10.5,-7.4
1688907912406,-7.300000000000001,-10,-6.300000000000001
1688907912423,-6.300000000000001,-8.8,-3.4000000000000004
1688907912440,-5.4,-7.4,-1.7000000000000002
1688907912456,-5.4,-6.6000000000000005,0.8
1688907912473,-7.1000000000000005,-5.7,0.8
1688907912489,-8.1,-6,0.30000000000000004
1688907912506,-8.6,-6,2
1688907912523,-8.5,-6.5,3.3000000000000003
1688907912540,-8.9,-5.6000000000000005,4.1000000000000005
1688907912556,-7.2,-5.300000000000001,3.8000000000000003
1688907912573,-5.2,-4,3.8000000000000003
1688907912590,-4.5,-1.7000000000000002,4.5
1688907912607,-2.1,0.30000000000000004,4.6000000000000005
1688907912623,-1.6,2.1,5.6000000000000005
1688907912640,-0.2,5.7,7.800000000000001
1688907912656,3.2,7.5,7.6000000000000005
1688907912673,5.1000000000000005,8.700000000000001,6.6000000000000005
1688907912689,3.2,9.3,5
1688907912707,0.1,9.600000000000001,4.5
1688907912723,0.5,7.9,5.7
1688907912740,2.2,7,8.8
1688907912757,3.7,7.6000000000000005,10.5
1688907912773,4.9,6.9,7.7
1688907912790,4.3,5.800000000000001,5
1688907912806,2.8000000000000003,3.6,3
1688907912823,0.9,1.5,1.3
1688907912839,-1.2000000000000002,0,0.1
1688907912856,-3,-1,-0.5
1688907912873,-3.9000000000000004,-2,-2.4000000000000004
1688907912890,-3.8000000000000003,-2.5,-2.3000000000000003
1688907912906,-3.1,-2.6,-1.9000000000000001
1688907912923,-2.6,-2.8000000000000003,-2
1688907912940,-1.7000000000000002,-3.1,-2.6
1688907912956,-0.6000000000000001,-2.8000000000000003,-3.2
1688907912975,0.4,-2.8000000000000003,-3.5
1688907912990,1,-3.1,-2.7
1688907913006,1.1,-4.3,-1.7000000000000002
1688907913023,0.7000000000000001,-5.6000000000000005,-1
1688907913039,-0.9,-5.6000000000000005,-1
1688907913057,-1,-5.4,-1.9000000000000001
1688907913073,-0.30000000000000004,-6.1000000000000005,-2.7
1688907913090,-0.30000000000000004,-6.5,-2.9000000000000004
1688907913106,-0.9,-6.800000000000001,-2.5
1688907913123,-1.1,-7.7,-2.9000000000000004
1688907913141,-1.4000000000000001,-8.200000000000001,-2.8000000000000003
1688907913157,-1.2000000000000002,-8.8,-2.6
1688907913172,-1.2000000000000002,-8.8,-2.6
1688907913189,-2.5,-7.300000000000001,-2.6
1688907913206,-2.6,-6.7,-1.5
1688907913223,-2.1,-6.7,-1.3
1688907913239,-1.3,-6.2,-1.9000000000000001
1688907913256,-1.4000000000000001,-5.6000000000000005,-2.1
1688907913273,-2.1,-4.3,-2.5
1688907913290,-3.3000000000000003,-3.4000000000000004,-1.6
1688907913306,-3.5,-1.7000000000000002,-0.7000000000000001
1688907913323,-3.4000000000000004,0.4,0.30000000000000004
1688907913339,-3.6,3.8000000000000003,2.8000000000000003
1688907913356,-4.6000000000000005,7.9,6.7
1688907913373,-2.3000000000000003,11.8,12.600000000000001
1688907913390,5,16.8,19.1
1688907913406,12.4,20,23.900000000000002
1688907913423,15.3,17.900000000000002,21.3
1688907913440,13.100000000000001,14.8,16.6
1688907913456,8,11.4,11.100000000000001
1688907913473,4.4,7.300000000000001,6.7
1688907913490,3.1,3.6,4
1688907913506,1.7000000000000002,1,2.1
1688907913524,0.6000000000000001,-0.9,0.9
1688907913540,-0.1,-2.8000000000000003,-0.1
1688907913556,-0.1,-5,-1.5
1688907913573,0.5,-5.300000000000001,-1.7000000000000002
1688907913590,0.8,-5.4,-2.5
1688907913607,1.1,-5.1000000000000005,-3.6
1688907913623,1.6,-4.800000000000001,-4.3
1688907913640,1.9000000000000001,-4.7,-4.4
1688907913661,1.6,-4.6000000000000005,-4.5
1688907913673,1.1,-4.3,-4.2
1688907913690,0.9,-4.3,-3.8000000000000003
1688907913706,1,-4.3,-3.5
1688907913723,0.9,-4.1000000000000005,-3.3000000000000003
1688907913740,0.5,-4,-2.8000000000000003
1688907913756,0.1,-4.2,-1.9000000000000001
1688907913772,0.2,-4.2,-0.9
1688907913790,0.30000000000000004,-3,-3
1688907913809,0.4,-3.3000000000000003,-2.5
1688907913822,-0.30000000000000004,-4.2,-1.1
1688907913842,-2.5,-3.4000000000000004,-0.9
1688907913856,-2.6,-3.6,-3
1688907913872,-4,-4.2,-2.1
1688907913889,-5.6000000000000005,-3.3000000000000003,-1
1688907913908,-4.5,-1.9000000000000001,1.7000000000000002
1688907913922,-2.4000000000000004,1.7000000000000002,6.300000000000001
1688907913939,-1,5.5,9.200000000000001
1688907913955,0.8,5.1000000000000005,5.6000000000000005
1688907913972,0,5.2,3.3000000000000003
1688907913989,-1,3.8000000000000003,2
1688907914006,-2.5,2.1,1.5
1688907914022,-2.9000000000000004,1.3,2.7
1688907914039,-1.6,1.1,3.1
1688907914056,-0.30000000000000004,1,3
1688907914072,-0.1,0.5,2.4000000000000004
BREAK
Orientation Data 
Time [ms], x [°], y [°], z [°] 
1688907911572,317.6,100.9,35
1688907911589,319.70000000000005,100.9,32.5
1688907911605,321.5,101,30.3
1688907911622,323.20000000000005,101.10000000000001,28.200000000000003
1688907911639,324.90000000000003,101.10000000000001,26.200000000000003
1688907911655,326.5,101.2,24.3
1688907911672,328,101.30000000000001,22.400000000000002
1688907911689,329.5,101.4,20.6
1688907911705,331,101.4,18.7
1688907911722,332.6,101.4,16.6
1688907911739,333,99.80000000000001,15.200000000000001
1688907911755,334,98.60000000000001,13.700000000000001
1688907911772,335,97.4,12.200000000000001
1688907911789,335.8,96.2,11.200000000000001
1688907911805,336.40000000000003,95.2,10.8
1688907911822,335.5,94.10000000000001,11.8
1688907911839,327.1,92.7,19.1
1688907911855,265.3,91.30000000000001,77.9
1688907911872,22.8,87,-42.900000000000006
1688907911889,9,83.4,-32
1688907911905,0.7000000000000001,78.5,-27.1
1688907911922,354.5,72.9,-23.200000000000003
1688907911939,351.3,67.10000000000001,-20.8
1688907911955,351.70000000000005,63,-19.700000000000003
1688907911972,357.5,57.400000000000006,-21.900000000000002
1688907912005,352.6,48.7,-23.8
1688907912022,263.90000000000003,13.9,-7.4
1688907912039,270.2,14.3,-10.3
1688907912055,280.2,16.5,-14.9
1688907912072,284.7,19.200000000000003,-17.7
1688907912089,286.2,22.200000000000003,-19.1
1688907912105,288,25.5,-20.200000000000003
1688907912122,288.8,28.400000000000002,-21.3
1688907912139,290.90000000000003,31.200000000000003,-22.5
1688907912156,292.1,33.9,-23.3
1688907912172,292.8,36.7,-23.400000000000002
1688907912189,293.3,39.400000000000006,-23
1688907912205,295.5,43.1,-22.3
1688907912222,296.3,46.7,-21.900000000000002
1688907912239,296.5,50,-21.8
1688907912255,295.40000000000003,53.1,-20.900000000000002
1688907912273,291.8,55.6,-19.200000000000003
1688907912289,287.8,57.2,-18
1688907912306,286.7,59.6,-15.700000000000001
1688907912322,285.2,62.1,-14.200000000000001
1688907912339,284.1,65,-13
1688907912355,279.7,67.60000000000001,-11.600000000000001
1688907912372,276,70.4,-9.200000000000001
1688907912389,267,72.60000000000001,-3.3000000000000003
1688907912405,258.90000000000003,74.10000000000001,0.8
1688907912422,248,74.60000000000001,1
1688907912439,246.5,74.2,-1.5
1688907912455,247,73.60000000000001,-5.1000000000000005
1688907912472,248.10000000000002,73,-8.9
1688907912489,249.20000000000002,72.5,-12.200000000000001
1688907912505,249.70000000000002,71.7,-14.8
