Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1688907893605,-2.7,-6.2,5.6000000000000005
1688907893621,-2,-6.6000000000000005,3.2
1688907893638,-0.5,-6.4,0.1
1688907893655,-5.7,3.7,7.9
1688907893672,6.9,-1,4.1000000000000005
1688907893688,4.2,-1.5,2.4000000000000004
1688907893705,-1.3,-3.2,2
1688907893722,1.6,-1.1,-4.7
1688907893738,7.9,2.7,-10.8
1688907893755,5.7,2.1,-11.9
1688907893772,3.5,1.2000000000000002,-9.8
1688907893789,3,0.2,-7.9
1688907893805,2.8000000000000003,-0.8,-5.4
1688907893822,4.4,-0.4,-5
1688907893838,6.1000000000000005,-0.30000000000000004,-7.6000000000000005
1688907893855,4.7,-0.8,-6.4
1688907893872,0.2,-2.4000000000000004,-5.9
1688907893888,-2.8000000000000003,-3.4000000000000004,-8.5
1688907893905,-1.7000000000000002,-2.9000000000000004,-9.700000000000001
1688907893922,-1.6,-2.4000000000000004,-7.300000000000001
1688907893938,-1,-2.5,-6.300000000000001
1688907893955,-0.6000000000000001,-3.5,-7.9
1688907893972,0.8,-3.8000000000000003,-7.4
1688907893988,0.4,-4.2,-6.7
1688907894005,-0.5,-5.5,-6.9
1688907894022,-1.2000000000000002,-6.4,-9.700000000000001
1688907894038,-2.2,-6.9,-9.9
1688907894055,-3.8000000000000003,-7.9,-9.600000000000001
1688907894072,-2.3000000000000003,-8,-8.700000000000001
1688907894089,-0.5,-9.3,-9.200000000000001
1688907894105,1.4000000000000001,-10.100000000000001,-9
1688907894122,1.6,-10.9,-9.4
1688907894139,0.4,-12.4,-10.3
1688907894155,-0.9,-14,-10.9
1688907894172,-2.2,-15.700000000000001,-10.8
1688907894189,-1.7000000000000002,-16.5,-10.9
1688907894205,-1.9000000000000001,-18.7,-11.200000000000001
1688907894222,-2.8000000000000003,-21,-10.200000000000001
1688907894239,-6.1000000000000005,-21.6,-6.9
1688907894255,-5.6000000000000005,-21.5,5.1000000000000005
1688907894272,3.1,-20.200000000000003,21
1688907894289,19.1,-13,36.9
1688907894306,22.700000000000003,-2,47.7
1688907894322,18.3,4.6000000000000005,38.6
1688907894338,11.600000000000001,8.3,22.700000000000003
1688907894355,7.2,10.600000000000001,9.9
1688907894372,11.100000000000001,8.4,11.4
1688907894389,10.100000000000001,5.300000000000001,13.200000000000001
1688907894405,7,2.2,12.100000000000001
1688907894422,2.7,0,9.1
1688907894438,0.5,-0.6000000000000001,5.1000000000000005
1688907894455,-1,-1,1.6
1688907894472,-1.7000000000000002,-1,-1.2000000000000002
1688907894489,-1.1,-0.4,-1.5
1688907894507,-0.7000000000000001,0.2,-0.9
1688907894522,-0.6000000000000001,0.8,-1
1688907894538,-0.1,1.1,-2.2
1688907894555,-1.6,0.7000000000000001,-3.6
1688907894573,-2.2,0.6000000000000001,-3.1
1688907894588,-2.1,0.8,-3
1688907894605,-1.4000000000000001,0.6000000000000001,-2.4000000000000004
1688907894622,-0.1,0.6000000000000001,-2.3000000000000003
1688907894641,1.2000000000000002,0.4,-1.3
1688907894655,2.3000000000000003,0.30000000000000004,-0.5
1688907894672,2.8000000000000003,0.6000000000000001,0.1
1688907894688,3.9000000000000004,1.5,0.2
1688907894705,4.6000000000000005,2.4000000000000004,-0.4
1688907894722,4.800000000000001,2.5,-2.5
1688907894739,4.800000000000001,2.3000000000000003,-4.800000000000001
