Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1688907920082,-1.1,-0.6000000000000001,-0.9
1688907920099,1.3,2,-1.3
1688907920116,1.8,2.2,-3.3000000000000003
1688907920132,1.4000000000000001,1.9000000000000001,-5.2
1688907920149,1.6,0.5,-5.9
1688907920165,1.4000000000000001,-0.6000000000000001,-7.300000000000001
1688907920182,-1.5,-1.6,-7.2
1688907920200,-2.2,-1.8,-4.1000000000000005
1688907920216,-0.2,-0.8,-1.8
1688907920233,2.5,1.3,-2.8000000000000003
1688907920249,4.800000000000001,2,-5
1688907920266,4,2.3000000000000003,-4.3
1688907920283,1.2000000000000002,1.1,-1
1688907920300,-1,0.6000000000000001,1.1
1688907920316,-1.7000000000000002,0,1.2000000000000002
1688907920333,-0.9,0.2,0.5
1688907920350,0.1,1.5,-0.30000000000000004
1688907920366,-0.30000000000000004,2.2,0.5
1688907920383,-0.5,2.9000000000000004,1
1688907920400,0.8,3.5,-0.1
1688907920416,2.6,4.4,-1.4000000000000001
1688907920433,3.4000000000000004,4.7,-2.9000000000000004
1688907920450,2.9000000000000004,4,-3.3000000000000003
1688907920467,2.5,3.4000000000000004,-2.9000000000000004
1688907920483,1.1,3,-3.6
1688907920500,0.30000000000000004,2.2,-3.6
1688907920517,0,2.1,-1.2000000000000002
1688907920533,-1.3,1.5,0.30000000000000004
1688907920550,-1.6,0.8,-0.2
1688907920566,1,0.9,-1.9000000000000001
1688907920583,4.4,2.1,-2.3000000000000003
1688907920599,3.2,1.8,-3.6
1688907920616,-0.9,-0.30000000000000004,-2.8000000000000003
1688907920633,-3.6,-1.9000000000000001,0.2
1688907920650,-2.1,-2.4000000000000004,2
1688907920667,1.3,-1.2000000000000002,3
1688907920683,2.6,0.1,4.5
1688907920700,1.6,0.2,5.800000000000001
1688907920716,-0.9,-0.9,8.3
1688907920733,-3.9000000000000004,-2.4000000000000004,9
1688907920750,-5.9,-3.9000000000000004,6.800000000000001
1688907920766,-4.4,-4.6000000000000005,4.1000000000000005
1688907920783,0.8,-3.8000000000000003,3
1688907920800,5.4,-1.6,4.800000000000001
1688907920817,5.300000000000001,-1.5,4.7
1688907920833,1.1,-3.8000000000000003,5.2
1688907920850,-2.4000000000000004,-7,7.5
1688907920867,-3.6,-8.8,6.4
1688907920883,-1.9000000000000001,-7.2,5.7
1688907920899,-0.8,-4.2,6.5
1688907920916,-2.6,-4.800000000000001,4.4
1688907920933,-4.1000000000000005,-5,3.6
1688907920950,-2.1,-3.3000000000000003,6.7
1688907920965,1,-1.3,9.5
1688907920983,1.9000000000000001,-0.1,9.8
1688907920999,2.4000000000000004,-1.6,9.4
1688907921016,0.5,-2.5,7.9
1688907921033,-1.5,-2.5,6.5
1688907921049,-1.5,-2.4000000000000004,6.5
1688907921066,-0.8,-2.3000000000000003,6.9
1688907921083,0.1,-1.7000000000000002,7.300000000000001
1688907921100,1.2000000000000002,-0.7000000000000001,7.1000000000000005
1688907921116,2.5,-0.4,7.2
1688907921133,1.7000000000000002,-0.7000000000000001,7.5
1688907921149,2,-2.2,5.5
1688907921166,1.2000000000000002,-2.5,4.6000000000000005
1688907921183,0.2,-1.5,2.8000000000000003
1688907921199,-0.1,-1.4000000000000001,0.8
1688907921216,0,-1.3,1
1688907921233,0.4,-0.7000000000000001,1.7000000000000002
1688907921249,0.4,-1.5,1.1
1688907921266,0.2,-3.3000000000000003,-0.4
1688907921283,-0.5,-4.2,-1.4000000000000001
1688907921300,0,-2.6,-2.7
1688907921316,2.6,0.1,-1.9000000000000001
1688907921333,3.3000000000000003,0.1,-0.4
1688907921350,2,-1.8,-0.8
1688907921366,-0.5,-2.6,-1.6
