Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1688907927549,-3.5,-2.7,-3.4000000000000004
1688907927566,-3.4000000000000004,-2,-2.5
1688907927583,-0.2,-3.2,-3
1688907927599,1.1,-4.6000000000000005,-3.5
1688907927616,-0.1,-4.9,-3.5
1688907927633,-2.3000000000000003,-4.800000000000001,-3.5
1688907927650,-2.9000000000000004,-5.800000000000001,-3.3000000000000003
1688907927666,-3.1,-6.800000000000001,-3.2
1688907927683,-3.4000000000000004,-7.4,-2.5
1688907927700,-1.7000000000000002,-6.7,-3.8000000000000003
1688907927716,-1,-6.4,-3.8000000000000003
1688907927733,-0.6000000000000001,-6.2,-4
1688907927750,-0.6000000000000001,-6,-3.5
1688907927767,-0.5,-6.1000000000000005,-2.9000000000000004
1688907927783,-0.7000000000000001,-6.300000000000001,-3.2
1688907927800,-0.9,-6.5,-3.9000000000000004
1688907927817,-0.6000000000000001,-6.800000000000001,-4
1688907927834,-0.2,-6.7,-4
1688907927850,0.5,-6.4,-4.1000000000000005
1688907927866,1.1,-5.5,-4.4
1688907927883,1.6,-4,-4.9
1688907927900,1.8,-2.6,-4.6000000000000005
1688907927916,2.4000000000000004,-1.4000000000000001,-4.7
1688907927933,2.9000000000000004,-0.1,-3
1688907927950,4,1.5,-0.8
1688907927966,5.5,3,2.6
1688907927983,6.9,4.9,6.7
1688907928000,9.3,6.9,9.4
1688907928016,10.3,8.200000000000001,12.100000000000001
1688907928033,9.9,10.100000000000001,15.700000000000001
1688907928050,11.8,11.3,19.6
1688907928067,14.700000000000001,11.9,20.700000000000003
1688907928083,15.700000000000001,11.600000000000001,16.6
1688907928100,10.5,7.7,5.300000000000001
1688907928117,10.5,7.7,5.300000000000001
1688907928133,7.2,3.3000000000000003,-1.2000000000000002
1688907928149,5.9,1.5,-3.2
1688907928167,5.300000000000001,0.4,-3.6
1688907928184,5.7,-0.2,-2
1688907928200,7.2,-0.7000000000000001,-0.6000000000000001
1688907928217,7.9,-1.4000000000000001,-0.2
1688907928233,8.1,-2.2,-0.6000000000000001
1688907928250,7.1000000000000005,-2.2,-1.6
1688907928267,5.2,-1.9000000000000001,-2.9000000000000004
1688907928283,4.4,-2.3000000000000003,-3.2
1688907928300,3.9000000000000004,-2.5,-3
1688907928316,3,-2.2,-2.8000000000000003
1688907928333,1.2000000000000002,-1.9000000000000001,-3.7
1688907928350,2.7,-3,-6.800000000000001
1688907928367,3.9000000000000004,-2.2,-4.1000000000000005
1688907928383,5,-1.8,-3.8000000000000003
1688907928400,6.4,-2.2,-0.5
1688907928416,6.1000000000000005,-2.7,2.3000000000000003
1688907928434,3.8000000000000003,-2.8000000000000003,3.9000000000000004
1688907928450,-0.2,-2.5,4.1000000000000005
1688907928467,-4.3,-0.2,3.9000000000000004
1688907928486,-9.5,7.800000000000001,3.5
1688907928500,-2.3000000000000003,3.1,3.5
1688907928517,0.1,-1.6,3.6
1688907928533,-0.1,-5.7,3.4000000000000004
1688907928550,-3.9000000000000004,-7.800000000000001,3.8000000000000003
1688907928566,-8.6,-7.6000000000000005,3.7
1688907928584,-10.200000000000001,-6.6000000000000005,3.3000000000000003
1688907928600,-9.9,-5.1000000000000005,2.1
1688907928617,-8.6,-3.3000000000000003,0.8
1688907928633,-5.7,-1.8,0.1
1688907928650,-2,-0.6000000000000001,0.30000000000000004
1688907928667,-0.2,0.4,0.6000000000000001
1688907928684,0.7000000000000001,0.7000000000000001,0.8
1688907928700,1.1,0.9,1.1
1688907928716,1.1,1,1
1688907928733,1.2000000000000002,0.8,0.4
1688907928750,1.2000000000000002,0.5,-0.1
1688907928767,1.4000000000000001,0,-0.6000000000000001
1688907928783,1.6,0,-0.8
1688907928800,2,0.2,-0.6000000000000001
1688907928816,2.4000000000000004,0.5,-0.4
1688907928833,2.5,0.5,-0.4
1688907928850,2.2,0.4,-0.9
1688907928870,0.30000000000000004,1.3,-3.6
1688907928883,0.30000000000000004,1.3,-3.6
1688907928899,2.3000000000000003,0.30000000000000004,-0.8
1688907928916,2.8000000000000003,-0.30000000000000004,-2
1688907928933,1.7000000000000002,0.5,-1.9000000000000001
1688907928949,1.4000000000000001,1,-1.8
1688907928967,1.9000000000000001,1,-1.7000000000000002
1688907928982,2.2,1.1,-1.5
1688907928999,1.7000000000000002,0.9,-1.3
1688907929016,0.8,0.4,-1.8
1688907929033,0.2,0.1,-2
1688907929049,0,0,-2.1
1688907929066,0.2,0,-1.7000000000000002
1688907929083,0.8,0.1,-0.7000000000000001
1688907929099,1.1,0.5,0.1
1688907929116,1.1,0.6000000000000001,0.4
1688907929132,0.9,0.4,0.5
1688907929149,0.4,0.1,0.1
BREAK
Orientation Data 
Time [ms], x [°], y [°], z [°] 
1688907927382,339.1,47.7,29.200000000000003
1688907927399,341.70000000000005,49.1,27.700000000000003
1688907927415,338.90000000000003,50.300000000000004,26.400000000000002
1688907927432,336.70000000000005,51.5,25.1
1688907927449,334.40000000000003,52.800000000000004,24
1688907927465,331,54.400000000000006,23.700000000000003
1688907927482,328.6,56.400000000000006,23
1688907927499,323.40000000000003,57.300000000000004,22.700000000000003
1688907927516,322.1,58.7,22.200000000000003
1688907927532,319.1,60.2,21.8
1688907927549,318.90000000000003,61.6,19.200000000000003
1688907927565,316,63,16.7
1688907927582,313.70000000000005,64.8,14.200000000000001
1688907927599,310.8,66.3,12.4
1688907927615,307.5,67.3,11.9
1688907927632,304.6,68.2,12.200000000000001
1688907927649,301.8,69,12.600000000000001
1688907927666,299.2,69.4,12.8
1688907927682,297.90000000000003,69.7,12.4
1688907927699,297.2,69.9,11.5
1688907927715,297.5,69.9,10.600000000000001
1688907927732,299.2,69.7,9.3
1688907927749,301.6,69.10000000000001,7.800000000000001
1688907927766,304,68.2,7.1000000000000005
1688907927782,308.20000000000005,66.2,7
1688907927799,309.90000000000003,65.3,7.2
1688907927816,312.70000000000005,64.7,7.4
1688907927832,315.1,64.10000000000001,7.1000000000000005
1688907927849,318.3,63.5,6.6000000000000005
1688907927866,321.6,62.800000000000004,6.1000000000000005
1688907927882,324.5,61.6,5.5
1688907927899,327.90000000000003,59.800000000000004,5.300000000000001
1688907927916,331.40000000000003,57.5,5.2
1688907927932,336,54.900000000000006,4.2
1688907927949,340.3,51.6,2.4000000000000004
1688907927966,343.40000000000003,47.800000000000004,0.8
1688907927982,345.5,43.900000000000006,-0.30000000000000004
1688907927999,346.8,39,-0.6000000000000001
1688907928016,348.70000000000005,34.300000000000004,-0.1
1688907928032,351.70000000000005,30.5,0.2
1688907928049,355,26.5,-0.1
1688907928066,358.70000000000005,24,-1.1
1688907928082,1.6,23.200000000000003,-2
1688907928099,4.2,23.900000000000002,-2.8000000000000003
1688907928116,6.7,25.700000000000003,-3.9000000000000004
1688907928132,10.200000000000001,30.200000000000003,-6
1688907928166,10.8,32.300000000000004,-6.6000000000000005
1688907928182,10.5,34.5,-6.7
1688907928199,10,34.9,-6.6000000000000005
1688907928216,9.4,35.2,-6.300000000000001
1688907928232,8.5,35.7,-5.6000000000000005
1688907928249,7.300000000000001,36.4,-4.3
1688907928266,5.800000000000001,37.4,-2.6
1688907928282,4.7,38.400000000000006,-1.5
1688907928299,3.5,39.400000000000006,-0.8
1688907928315,2.1,40.400000000000006,-0.4
1688907928332,0.5,41.300000000000004,-0.2
1688907928349,358.90000000000003,42,0.30000000000000004
1688907928366,0.30000000000000004,42.300000000000004,-1.3
1688907928382,0.9,42.300000000000004,-3.7
1688907928399,0.5,42,-6.300000000000001
1688907928416,359.20000000000005,41.6,-8.4
1688907928432,356.5,41.5,-9.600000000000001
1688907928449,353.20000000000005,42,-10
1688907928466,348.90000000000003,42.7,-9.5
1688907928484,344.6,43.6,-8
1688907928499,341.20000000000005,44.400000000000006,-6.6000000000000005
1688907928516,339.40000000000003,44.800000000000004,-6.2
1688907928532,338.20000000000005,45,-6.1000000000000005
1688907928549,336.5,45.300000000000004,-5.6000000000000005
1688907928566,333.6,45.7,-4.4
1688907928582,326.40000000000003,47,-0.8
1688907928600,323.6,47.800000000000004,0.6000000000000001
1688907928616,321.8,48.300000000000004,1.8
1688907928632,320.90000000000003,48.6,2.9000000000000004
1688907928649,321.40000000000003,48.300000000000004,3.8000000000000003
1688907928666,322.5,47.6,4.7
1688907928682,323.8,46.7,5.800000000000001
1688907928699,325.6,45.900000000000006,7
1688907928715,327.5,45.5,7.9
1688907928732,328.6,45.6,8.5
1688907928749,329.5,46,8.700000000000001
1688907928766,329.90000000000003,46.6,8.700000000000001
1688907928782,330,47.2,8.8
1688907928800,330,47.7,9
1688907928816,330.20000000000005,48.1,9.4
1688907928832,330.8,48.400000000000006,9.9
1688907928849,331.6,48.7,10.5
1688907928866,332.3,49.300000000000004,11.3
1688907928882,332.8,50.1,12.3
1688907928899,334.6,50.7,11.8
1688907928916,335.6,51.7,10.200000000000001
1688907928932,336,52.1,10.100000000000001
1688907928965,337.6,52.7,10
1688907928999,339.6,53.2,9.600000000000001
1688907929015,340,53.400000000000006,9.700000000000001
1688907929032,340.1,54,10.100000000000001
1688907929049,340.40000000000003,54.5,10.4
1688907929065,340.90000000000003,55,10.3
1688907929082,341.70000000000005,55.5,9.700000000000001
1688907929099,342.6,55.900000000000006,8.8
1688907929115,343.1,56.2,8
1688907929132,343.20000000000005,56.5,7.6000000000000005
1688907929149,343,56.7,7.7
