Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1688906514554,4.5,1.8,-1.5
1688906514570,4.4,1.3,-2
1688906514587,3.9000000000000004,0.8,-2.1
1688906514604,3.3000000000000003,0.5,-1.7000000000000002
1688906514620,3.1,0.1,-1.3
1688906514637,2.8000000000000003,-0.30000000000000004,-1.2000000000000002
1688906514654,2.3000000000000003,-0.30000000000000004,-1.1
1688906514670,1.9000000000000001,-0.30000000000000004,-0.9
1688906514687,1.7000000000000002,-0.2,-0.7000000000000001
1688906514704,1.1,-0.5,-0.6000000000000001
1688906514720,0.1,-1,-0.1
1688906514737,-1,-1.4000000000000001,0.2
1688906514754,-1.6,-1.4000000000000001,0.2
1688906514771,-1.3,-1.6,1
1688906514787,-1.3,-1.6,1
1688906514804,-1.2000000000000002,-1.6,0.6000000000000001
1688906514821,-1.5,-2.3000000000000003,-0.30000000000000004
1688906514838,-1.8,-2.7,-0.5
1688906514854,-1.8,-3.1,-0.30000000000000004
1688906514871,-2.2,-3.6,0
1688906514887,-2.9000000000000004,-3.4000000000000004,-0.4
1688906514904,-2.8000000000000003,-3.6,-0.4
1688906514921,-2.5,-4.2,-0.1
1688906514938,-3,-4.800000000000001,0.30000000000000004
1688906514954,-4.1000000000000005,-5,0.6000000000000001
1688906514971,-4.7,-5.2,0.8
1688906514987,-4.6000000000000005,-5.2,1
1688906515004,-4.2,-5,1.5
1688906515021,-3.6,-4.9,2.2
1688906515037,-3.1,-4.3,2.4000000000000004
1688906515054,-3.1,-3.7,1.9000000000000001
1688906515070,-4,-3.7,1.5
1688906515087,-4.9,-3.9000000000000004,1.3
1688906515104,-5.2,-3.8000000000000003,1.6
1688906515120,-4.6000000000000005,-3.7,2.1
1688906515137,-4,-3.3000000000000003,2.4000000000000004
1688906515154,-4.3,-2.6,2.3000000000000003
1688906515170,-5.300000000000001,-2,2.4000000000000004
1688906515187,-6.9,-1.8,3.8000000000000003
1688906515204,-7.6000000000000005,-2,4.800000000000001
1688906515221,-7.2,-0.2,4.6000000000000005
1688906515237,-5.800000000000001,0.8,4.800000000000001
1688906515253,-5,1.4000000000000001,5.2
