Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1688565433956,-1.2000000000000002,0.7000000000000001,-0.4
1688565433973,-1.2000000000000002,0.7000000000000001,-0.4
1688565433992,0,1.5,-1.7000000000000002
1688565434009,-0.30000000000000004,1.6,-1.4000000000000001
1688565434023,-0.9,1,0.30000000000000004
1688565434040,-1.1,0.4,0.9
1688565434057,-1.1,0.4,0.5
1688565434073,-0.9,1.4000000000000001,0.7000000000000001
1688565434090,-0.6000000000000001,1.7000000000000002,1.4000000000000001
1688565434107,-0.6000000000000001,1.4000000000000001,2
1688565434123,-1.5,1.1,1.9000000000000001
1688565434140,-2.2,1.6,0.8
1688565434156,-2.1,2.6,-0.2
1688565434173,-1.6,3.5,-0.30000000000000004
1688565434190,-0.5,3.1,0.8
1688565434207,0.2,3,0.8
1688565434223,-0.30000000000000004,3.2,-0.6000000000000001
1688565434240,-0.6000000000000001,3.3000000000000003,-2
1688565434256,0.2,3.3000000000000003,-0.2
1688565434273,0.4,3.3000000000000003,2.8000000000000003
1688565434290,0.30000000000000004,2.2,3.8000000000000003
1688565434307,-0.7000000000000001,1.7000000000000002,2.2
1688565434324,-0.1,2.5,-0.1
1688565434340,0.9,3.1,1.2000000000000002
1688565434357,0.9,3.1,1.2000000000000002
1688565434373,0.5,2,0.9
1688565434391,-0.6000000000000001,1.7000000000000002,0.1
1688565434407,-0.7000000000000001,1.2000000000000002,0.30000000000000004
1688565434423,0.5,1.2000000000000002,1.7000000000000002
1688565434440,2.1,1.5,3
1688565434457,2.6,1.4000000000000001,2.2
1688565434473,2.6,0.7000000000000001,1
1688565434490,2.9000000000000004,-0.1,-0.9
1688565434507,2.2,-0.4,-2.4000000000000004
1688565434523,2.3000000000000003,-0.9,-3.1
1688565434540,2.1,-0.9,-2.7
1688565434556,3.3000000000000003,-0.7000000000000001,-1.1
1688565434573,3.4000000000000004,-0.4,0
1688565434590,3.1,-0.7000000000000001,0.9
1688565434606,2.8000000000000003,-1.3,1.3
1688565434623,2.8000000000000003,-1.4000000000000001,1.2000000000000002
1688565434640,2.2,-1.5,0.9
1688565434657,2,-1.6,1.1
1688565434674,2.1,-1.7000000000000002,1.1
1688565434690,2.2,-1.7000000000000002,0.4
1688565434706,2.5,-1.6,0.1
1688565434723,3.1,-1.4000000000000001,0.2
1688565434740,2.8000000000000003,-1.7000000000000002,1
1688565434756,2.6,-2.1,0.5
1688565434773,2.6,-2.1,0.5
1688565434790,3.3000000000000003,-2.6,0.5
1688565434807,3.1,-2.8000000000000003,0.8
1688565434823,2.9000000000000004,-3.1,1.7000000000000002
1688565434840,2.8000000000000003,-3.7,1.4000000000000001
1688565434857,2.5,-3.8000000000000003,0.2
1688565434873,2.4000000000000004,-4,-0.8
1688565434890,2.7,-4.1000000000000005,-0.7000000000000001
1688565434907,3,-4.2,-0.2
1688565434923,2.3000000000000003,-4.6000000000000005,0.6000000000000001
1688565434940,1.1,-5.7,0.7000000000000001
1688565434957,-0.4,-6.5,0.4
1688565434974,-1,-6.5,0.7000000000000001
