Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1688906191224,4.5,7.800000000000001,6.9
1688906191241,5.1000000000000005,6.300000000000001,6
1688906191257,5.7,5.2,4.800000000000001
1688906191274,6.4,4.2,2.7
1688906191291,6.5,2.6,-0.30000000000000004
1688906191307,5.800000000000001,1.1,-2.7
1688906191324,4.7,0,-3.6
1688906191341,4.1000000000000005,-0.7000000000000001,-2.9000000000000004
1688906191358,4,-1.2000000000000002,-1.9000000000000001
1688906191374,4.800000000000001,-1.9000000000000001,-1.1
1688906191392,5.2,-2.5,-0.9
1688906191408,4.7,-3.2,-1.3
1688906191424,4,-3.9000000000000004,-1.1
1688906191442,3.3000000000000003,-4.6000000000000005,-0.5
1688906191458,2.8000000000000003,-5.1000000000000005,0.30000000000000004
1688906191474,2.6,-5.4,0.4
1688906191491,2.5,-5.4,-0.2
1688906191508,2.3000000000000003,-5.300000000000001,-1.2000000000000002
1688906191524,1.8,-5.7,-2.3000000000000003
1688906191542,0.8,-6.2,-2.6
1688906191558,0.30000000000000004,-6.5,-3
1688906191574,-0.1,-6.4,-3
1688906191591,-0.2,-6.2,-2.3000000000000003
1688906191608,-0.4,-6.300000000000001,-1.6
1688906191625,-1,-6.5,-1.1
1688906191642,-1.8,-6.4,-0.8
1688906191658,-2.9000000000000004,-6.300000000000001,-0.30000000000000004
1688906191674,-4.1000000000000005,-6.5,0.5
1688906191691,-4.2,-6.4,0.8
1688906191708,-3.6,-6,1.7000000000000002
1688906191726,-3.3000000000000003,-5,2.8000000000000003
1688906191741,-3.2,-4.3,3.6
1688906191758,-3.8000000000000003,-3.7,3.2
1688906191775,-4.9,-3,2.7
1688906191791,-5.5,-2.7,2.2
1688906191807,-5.9,-2.5,1.5
1688906191825,-5.9,-1.2000000000000002,1.6
1688906191841,-5,-0.2,2
1688906191858,-4.2,0.30000000000000004,2.3000000000000003
1688906191874,-3.8000000000000003,0.8,2.7
1688906191891,-7.4,0.5,3
1688906191908,-7.4,0.5,3
1688906191925,-6.4,1.2000000000000002,5.4
1688906191941,-4.4,2,6.1000000000000005
1688906191958,-4.1000000000000005,2.8000000000000003,5.5
1688906191975,-5.4,3.2,5.2
1688906191991,-5.7,3.8000000000000003,5.800000000000001
1688906192008,-4.4,4.3,7
1688906192024,-3.1,4.800000000000001,7.300000000000001
1688906192041,-1.9000000000000001,5.1000000000000005,7.4
1688906192058,-1.4000000000000001,4.7,6.300000000000001
1688906192075,-2.3000000000000003,4.2,4.4
1688906192091,-3.4000000000000004,3.9000000000000004,3.6
1688906192108,-3,3.7,4.4
1688906192124,-1.3,3.9000000000000004,5.5
1688906192141,0.9,4.3,4.9
1688906192160,2,4.2,3.9000000000000004
1688906192174,1.4000000000000001,3.7,3.4000000000000004
1688906192191,0.4,3.1,3.1
1688906192208,0.8,3,3.3000000000000003
1688906192224,2.1,2.9000000000000004,3
1688906192241,3,2.9000000000000004,2.7
1688906192258,3.1,2.7,3
1688906192274,3.2,2.6,3.1
1688906192291,3.6,2.5,2.3000000000000003
1688906192308,4.1000000000000005,2.3000000000000003,1
1688906192324,4,0.8,-1.4000000000000001
1688906192341,3.3000000000000003,-0.1,-0.9
1688906192358,3.2,-1.1,0
1688906192374,3.9000000000000004,-1.6,0.9
1688906192390,4.7,-1.7000000000000002,0
1688906192408,5,-1.3,-1.6
1688906192424,3.9000000000000004,-1.4000000000000001,-2.2
1688906192441,1.9000000000000001,-2.4000000000000004,-2.4000000000000004
1688906192458,0.8,-3.3000000000000003,-3.1
1688906192475,1.4000000000000001,-3,-2.1
1688906192492,2.2,-2.6,-0.1
1688906192508,2.3000000000000003,-2.5,0.8
1688906192526,1.8,-2.6,1.1
1688906192541,1.6,-2.2,0.9
1688906192558,1.9000000000000001,-2.1,-0.2
1688906192575,1.8,-2.1,-1.1
1688906192591,1.1,-2.1,-1.7000000000000002
1688906192608,0.30000000000000004,-2.3000000000000003,-2
1688906192625,0.30000000000000004,-2.3000000000000003,-1.7000000000000002
1688906192641,0.1,-2.7,-1.3
1688906192663,-1.3,-2.3000000000000003,-3.2
1688906192676,-1.3,-2.4000000000000004,-2.9000000000000004
1688906192692,-1.3,-2.4000000000000004,-2.9000000000000004
1688906192707,-1.6,-2.2,-1
1688906192724,-2.2,-2.5,0.2
1688906192740,-1.7000000000000002,-2.1,0.8
1688906192757,-2,-1.8,0.6000000000000001
1688906192775,-2.6,-1.6,0.6000000000000001
1688906192790,-3.1,-1.4000000000000001,1
1688906192807,-2.5,-0.9,1.2000000000000002
1688906192826,-1.3,0,1.4000000000000001
1688906192840,-0.7000000000000001,0.4,1.2000000000000002
1688906192857,-1,0.5,1
1688906192874,-1.6,0.2,0.8
1688906192891,-1.9000000000000001,0,0.30000000000000004
1688906192907,-1.8,0.4,-0.30000000000000004
1688906192926,-1.4000000000000001,0.6000000000000001,-0.5
1688906192940,-0.8,0.7000000000000001,-1
BREAK
Orientation Data 
Time [ms], x [°], y [°], z [°] 
1688906191058,353.1,54.6,9.4
1688906191091,352.20000000000005,53.7,9.9
1688906191107,351.8,53,10.3
1688906191123,351,51.5,11
1688906191140,350.70000000000005,50.7,11.3
1688906191157,350.40000000000003,50,11.600000000000001
1688906191173,350.20000000000005,49.300000000000004,11.8
1688906191191,350,48.6,12
1688906191207,349.90000000000003,47.900000000000006,12.100000000000001
1688906191223,348.1,48.300000000000004,13.5
1688906191240,348.5,48.800000000000004,14.600000000000001
1688906191257,348.3,49.900000000000006,15.700000000000001
1688906191273,347.5,51.7,17.2
1688906191290,345.90000000000003,53.2,19.200000000000003
1688906191307,344.40000000000003,54.2,21.400000000000002
1688906191323,342.3,54.7,24.200000000000003
1688906191340,341,54.800000000000004,26.900000000000002
1688906191357,342.20000000000005,54.7,28
1688906191374,342.90000000000003,54.800000000000004,28.400000000000002
1688906191390,342.90000000000003,54.900000000000006,28.700000000000003
1688906191407,343,55.2,28.400000000000002
1688906191423,342.8,55.400000000000006,28.400000000000002
1688906191440,343.3,55.7,27.6
1688906191457,344.40000000000003,56.2,26.3
1688906191474,346.3,57.1,24.3
1688906191490,348.6,58.7,22.1
1688906191507,351.8,60.6,18.7
1688906191523,357.20000000000005,63,13.8
1688906191541,6.800000000000001,65.9,5
