Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1688565412916,0,-2,-0.1
1688565412930,0,-2,-0.1
1688565412948,-0.4,-1.6,-0.4
1688565412963,-1.8,-2.1,-0.2
1688565412980,-4,-2.8000000000000003,0.7000000000000001
1688565412997,-6,-2.9000000000000004,1
1688565413013,-4.5,-0.1,2.9000000000000004
1688565413030,-1.2000000000000002,1.6,2.8000000000000003
1688565413047,0.6000000000000001,2.9000000000000004,2.5
1688565413063,0.5,3.4000000000000004,2.6
1688565413080,-0.9,3.4000000000000004,3.8000000000000003
1688565413096,-2.5,3.2,4.6000000000000005
1688565413113,-3,3.3000000000000003,5.7
1688565413130,-2.5,3.1,7.800000000000001
1688565413147,-1.6,2.8000000000000003,9.1
1688565413163,-1,3.5,8.5
1688565413180,0.5,4.2,7.1000000000000005
1688565413196,1.4000000000000001,4.6000000000000005,6.1000000000000005
1688565413213,1,4.3,6.1000000000000005
1688565413230,1.1,4.1000000000000005,6.1000000000000005
1688565413247,2.4000000000000004,4.2,5.5
1688565413263,3.8000000000000003,4.5,4.9
1688565413280,4.1000000000000005,4.5,4.2
1688565413296,3.6,4.5,3.6
1688565413313,3.5,3.9000000000000004,3.4000000000000004
1688565413330,3.7,3.6,3.3000000000000003
1688565413346,3.9000000000000004,3.7,3
1688565413363,3.9000000000000004,3.6,2.2
1688565413380,3.5,3.5,1.8
1688565413396,4.2,3.1,1.7000000000000002
1688565413413,4.5,2.4000000000000004,2.2
1688565413429,4.1000000000000005,1.3,2
1688565413446,3.5,0.6000000000000001,1.7000000000000002
1688565413463,3.4000000000000004,0,1.4000000000000001
1688565413480,3.8000000000000003,-0.4,1
1688565413496,4.3,-0.7000000000000001,0.6000000000000001
1688565413513,4.800000000000001,-1.2000000000000002,0.5
1688565413530,4.7,-1.8,0.4
1688565413546,3.4000000000000004,-2.4000000000000004,1.1
1688565413563,2.8000000000000003,-2.8000000000000003,1.8
1688565413580,3,-2.8000000000000003,1.6
1688565413596,3.3000000000000003,-2.4000000000000004,0.9
1688565413613,3.1,-2.1,0.4
1688565413630,2.5,-2.2,0
1688565413646,1.4000000000000001,-2.7,0.1
1688565413664,0.9,-2.9000000000000004,0.5
1688565413680,1.1,-2.7,0.5
1688565413696,1.9000000000000001,-2.4000000000000004,0.2
1688565413713,2.3000000000000003,-2.1,0
1688565413730,2.3000000000000003,-2,-0.30000000000000004
1688565413747,1.8,-2.3000000000000003,-0.5
1688565413763,1.2000000000000002,-2.7,-0.5
1688565413780,0.8,-3.3000000000000003,-0.1
1688565413796,0.30000000000000004,-3.5,0.2
1688565413813,0.2,-3.6,0.30000000000000004
1688565413829,0.1,-3.9000000000000004,0.1
1688565413846,0.4,-3.6,0.30000000000000004
1688565413863,1.4000000000000001,-3.2,0.6000000000000001
1688565413880,2.3000000000000003,-3.4000000000000004,0.7000000000000001
1688565413896,1.8,-3.8000000000000003,0.30000000000000004
1688565413913,1.7000000000000002,-4.9,0.30000000000000004
1688565413930,0.9,-5.1000000000000005,0.4
1688565413947,-0.6000000000000001,-4.4,0.4
1688565413963,-1.1,-4,0.6000000000000001
1688565413980,-0.5,-4,0.4
1688565413996,0.4,-4.2,0.30000000000000004
1688565414013,0.7000000000000001,-4.3,0.5
1688565414030,0.4,-4.4,0.7000000000000001
1688565414046,-0.5,-4.6000000000000005,0.6000000000000001
1688565414063,-1.2000000000000002,-4.3,0.6000000000000001
1688565414080,-1.8,-4.1000000000000005,1.1
1688565414097,-1.5,-4.1000000000000005,1.8
1688565414113,-0.8,-4,2.1
1688565414130,-0.1,-3.6,2.1
1688565414147,-0.2,-3.6,2.4000000000000004
1688565414164,-3.6,-3.6,1.8
1688565414180,-3.6,-3.6,1.8
1688565414197,-4.5,-4.1000000000000005,1.4000000000000001
1688565414214,-3.7,-4.1000000000000005,2.2
1688565414231,-3.7,-2.9000000000000004,3.1
1688565414247,-4.2,-1.6,2.9000000000000004
1688565414264,-4.3,-1.6,2.3000000000000003
1688565414280,-4.6000000000000005,-2.2,1.3
1688565414297,-5.4,-1.7000000000000002,1.6
1688565414314,-5.800000000000001,-0.9,1.8
1688565414330,-5.5,-0.2,2.6
1688565414348,-4.5,0.2,3.2
1688565414364,-3.8000000000000003,1,3.7
1688565414381,-3.6,1.6,4.1000000000000005
1688565414397,-3.5,1.8,3.6
1688565414414,-3.6,1.7000000000000002,2.8000000000000003
1688565414431,-5,1.6,2.4000000000000004
1688565414449,-6.800000000000001,1.3,2.5
1688565414465,-7.800000000000001,1.1,3.4000000000000004
1688565414481,-6.4,2,5.1000000000000005
1688565414498,-3.1,3.4000000000000004,6.6000000000000005
1688565414514,-0.8,5.2,6.7
1688565414531,0.30000000000000004,6.300000000000001,5.9
1688565414547,-0.30000000000000004,5.6000000000000005,4.7
1688565414564,-4.4,3.5,5.300000000000001
1688565414581,-3.3000000000000003,3.4000000000000004,6.5
1688565414597,0.1,4.2,7.2
1688565414614,2.8000000000000003,4.9,6.6000000000000005
1688565414630,3.8000000000000003,5.2,5.6000000000000005
1688565414647,3.5,5,4.9
1688565414663,2.3000000000000003,4.3,4.2
1688565414681,0.5,3,4.5
1688565414697,0.7000000000000001,2.6,6
1688565414714,2.9000000000000004,3.1,6.4
1688565414731,5,3.6,5.5
1688565414747,5.7,3.6,4
1688565414763,5.6000000000000005,3.2,2.3000000000000003
1688565414781,5.300000000000001,2.8000000000000003,1.2000000000000002
1688565414797,5.1000000000000005,2.4000000000000004,1.2000000000000002
1688565414814,4.4,1.8,1.6
1688565414831,4,1,1.6
1688565414847,4.5,0.8,2.2
1688565414864,4.9,0.7000000000000001,2.4000000000000004
1688565414881,5.5,0,1.4000000000000001
1688565414897,5.5,-0.5,0.9
1688565414914,5.2,-0.8,0.7000000000000001
1688565414941,3.5,-1.6,0.1
1688565414946,3.5,-1.6,0.1
1688565414963,2.7,-2.3000000000000003,-0.1
1688565414980,2.7,-2.3000000000000003,-0.1
1688565414997,2.6,-2.6,0.1
1688565415014,2.1,-3,-0.5
1688565415031,2.1,-3,-0.8
1688565415047,2,-2.8000000000000003,-0.2
1688565415063,2.1,-3,0.6000000000000001
1688565415080,2.1,-3.1,1.1
1688565415097,1.7000000000000002,-2.9000000000000004,0.8
1688565415114,1.2000000000000002,-3,0.2
1688565415131,0.6000000000000001,-3.3000000000000003,-0.4
1688565415147,0.2,-3.2,-0.2
1688565415164,0.30000000000000004,-2.9000000000000004,-0.2
1688565415180,0.7000000000000001,-2.6,-0.6000000000000001
1688565415197,0.9,-2.6,-0.6000000000000001
1688565415214,0.6000000000000001,-2.5,-0.8
1688565415231,0.30000000000000004,-2.4000000000000004,-0.8
1688565415247,0.2,-2.4000000000000004,-1.3
1688565415264,0,-2.2,-1.7000000000000002
1688565415280,0.2,-1.9000000000000001,-1
1688565415297,0.30000000000000004,-1.8,-0.1
1688565415314,-0.1,-1.9000000000000001,0.5
1688565415331,-0.2,-1.9000000000000001,0.4
1688565415348,-0.2,-1.1,-2.5
1688565415368,-0.4,-1.6,0.5
1688565415380,-0.6000000000000001,-1.7000000000000002,-0.2
1688565415396,-1.4000000000000001,-1.3,-1.1
1688565415415,-1.2000000000000002,-0.8,-1.4000000000000001
