Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1688905832539,1.3,2,8.8
1688905832556,-0.5,2.8000000000000003,9.200000000000001
1688905832572,-1.3,3.7,10.5
1688905832589,-1.1,4.6000000000000005,13.5
1688905832606,-1.2000000000000002,4.7,14.200000000000001
1688905832622,-1.6,5.4,12.700000000000001
1688905832639,-2.7,5.9,10.3
1688905832656,-3.8000000000000003,5.2,10.100000000000001
1688905832673,-4.2,3.9000000000000004,12.100000000000001
1688905832689,-3.9000000000000004,2.9000000000000004,14.200000000000001
1688905832706,-3.8000000000000003,2.5,14.100000000000001
1688905832722,-4.1000000000000005,2,12.700000000000001
1688905832739,-6.4,-0.2,11.8
1688905832756,-6.4,-0.2,11.8
1688905832772,-6.7,-2.7,11.5
1688905832789,-6.300000000000001,-3.6,10.600000000000001
1688905832806,-7.1000000000000005,-5,9.1
1688905832823,-9.3,-6.800000000000001,7.1000000000000005
1688905832839,-11.100000000000001,-8.3,5.2
1688905832856,-10.8,-8.9,4.7
1688905832874,-9.4,-8.6,5.5
1688905832890,-7.5,-8.4,6.300000000000001
1688905832906,-6.4,-8.8,5.800000000000001
1688905832923,-5.9,-9.3,4.5
1688905832940,-5.300000000000001,-9.4,3
1688905832958,-5,-9.5,2.5
1688905832973,-4.800000000000001,-9.3,2.4000000000000004
1688905832990,-3.9000000000000004,-9,2.7
1688905833006,-2.3000000000000003,-8.700000000000001,2.7
1688905833023,0.1,-7.9,2.5
1688905833040,1.2000000000000002,-6.9,3
1688905833057,1.6,-6.800000000000001,2.7
1688905833077,1.1,-6.9,2.4000000000000004
1688905833090,1.3,-6.9,2.2
1688905833106,1.7000000000000002,-6.7,2
1688905833122,2.6,-6.4,1.7000000000000002
1688905833140,3.7,-5.7,3.4000000000000004
1688905833155,3.7,-5.7,3.4000000000000004
1688905833172,5.5,-6.2,5.9
1688905833190,5.9,-7.1000000000000005,4.9
1688905833206,5.9,-7.1000000000000005,4.9
1688905833223,4.3,-4.800000000000001,2.6
1688905833239,5.300000000000001,-3.9000000000000004,1.8
1688905833256,5.300000000000001,-4.4,-0.5
1688905833273,3.4000000000000004,-4.6000000000000005,-1
1688905833289,3.3000000000000003,-5.6000000000000005,0.30000000000000004
1688905833306,3.5,-6,2.4000000000000004
1688905833323,3.7,-5.2,4.5
1688905833339,5,-4.1000000000000005,4.800000000000001
1688905833356,5.1000000000000005,-3.6,3.1
1688905833372,5.1000000000000005,-3.7,2.3000000000000003
1688905833389,4.800000000000001,-3.6,3
