Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1687631624886,-1.2000000000000002,0.4,0.6000000000000001
1687631624907,-0.30000000000000004,0.30000000000000004,0.8
1687631624920,-1.1,0.1,1.8
1687631624938,-1.5,-0.9,2.2
1687631624953,0,-0.2,2.6
1687631624972,-1.1,-1.2000000000000002,0.7000000000000001
1687631624986,-1.4000000000000001,-0.9,-0.8
1687631625006,-0.2,-0.5,-1.5
1687631625020,0,-0.6000000000000001,-1.3
1687631625039,0.1,-0.5,-0.4
1687631625053,-0.1,-0.7000000000000001,0.30000000000000004
1687631625070,-0.2,-0.9,1
1687631625089,-0.2,-0.9,1.2000000000000002
1687631625104,0.2,-0.5,1.2000000000000002
1687631625121,0,-0.4,0.9
1687631625139,-0.9,-0.5,0.6000000000000001
1687631625153,-1.3,-0.6000000000000001,0.2
1687631625172,0.1,0,0.5
1687631625186,0.1,0,0.5
1687631625206,-1.2000000000000002,0,0
1687631625222,-0.9,0.30000000000000004,0.30000000000000004
1687631625236,0.30000000000000004,1.5,0.1
1687631625256,1,2.3000000000000003,-0.6000000000000001
1687631625270,1.6,2.9000000000000004,-0.7000000000000001
1687631625289,3.1,4.3,0.5
1687631625303,3.5,5.4,2
1687631625321,3.1,5.2,1.6
1687631625337,2.6,4.6000000000000005,1.5
1687631625355,2.2,3.5,1.5
1687631625370,1.2000000000000002,2.3000000000000003,1.2000000000000002
1687631625386,0,1.4000000000000001,1.6
1687631625405,-0.6000000000000001,0.7000000000000001,1.5
1687631625420,-1,0.2,1
1687631625439,-1.5,-0.7000000000000001,0.6000000000000001
1687631625455,-1.5,-1.2000000000000002,1.8
1687631625470,-2,-1.6,2.3000000000000003
1687631625488,-2.5,-1.6,2.2
1687631625503,-2.6,-2,1.3
1687631625522,-2.2,-2.4000000000000004,0.5
1687631625536,-1.4000000000000001,-2.7,0.1
1687631625556,-2,-4.2,-0.7000000000000001
1687631625570,-2,-4.2,-0.7000000000000001
1687631625589,-1.9000000000000001,-5.1000000000000005,-1.7000000000000002
1687631625603,-0.9,-5.4,-2.8000000000000003
1687631625621,-0.5,-5.7,-3.7
1687631625636,-0.4,-6.300000000000001,-4.7
1687631625655,-0.9,-7.2,-5.7
1687631625670,-1.3,-8,-6
1687631625688,-0.6000000000000001,-8.700000000000001,-5.2
1687631625703,-0.6000000000000001,-9.5,-5.4
1687631625721,-0.9,-10.3,-5.7
1687631625736,-1.4000000000000001,-11.100000000000001,-5.9
1687631625756,-2,-11.8,-5.6000000000000005
1687631625770,-2.1,-12.3,-6.300000000000001
1687631625789,-1.5,-12.9,-5.6000000000000005
1687631625803,-1.2000000000000002,-13.200000000000001,-5.7
1687631625823,-1.2000000000000002,-13.8,-5.800000000000001
1687631625836,-1.5,-14.200000000000001,-5.9
1687631625856,-1.4000000000000001,-14.200000000000001,-6.2
1687631625870,0,-14,-6.2
1687631625886,2.9000000000000004,-13.8,-3.9000000000000004
1687631625905,5.2,-13.100000000000001,1.5
1687631625920,5.2,-12.9,9.4
1687631625939,7.9,-10.100000000000001,12.9
1687631625955,12.4,-3.8000000000000003,6.9
1687631625970,12.4,-3.8000000000000003,6.9
1687631625986,8.700000000000001,-5,5.4
1687631626005,9.1,-5.4,8.200000000000001
1687631626022,16.6,-2.8000000000000003,15.4
1687631626036,20.3,2.2,21.400000000000002
1687631626053,17.5,3.9000000000000004,21
1687631626071,11.9,3.7,14.9
1687631626088,7.6000000000000005,3,10.3
1687631626103,6.6000000000000005,2.5,7.9
1687631626120,7,2,7.6000000000000005
1687631626139,6.4,0.9,8
1687631626153,6.2,-0.2,8.1
1687631626173,7.6000000000000005,-0.1,7.6000000000000005
1687631626187,7.4,0.1,6.300000000000001
1687631626204,5.800000000000001,-0.5,4
1687631626220,4,-0.9,3.9000000000000004
1687631626241,3.3000000000000003,-1.4000000000000001,4.3
1687631626257,4,-2.1,5.300000000000001
1687631626270,5,-2.6,5.800000000000001
1687631626290,9,-2,6.6000000000000005
1687631626304,11.700000000000001,-2.2,4.5
1687631626320,11.5,-2.9000000000000004,2.5
1687631626340,13.3,-3.1,-1.8
1687631626353,13.3,-3.1,-1.8
1687631626374,12.200000000000001,-3.9000000000000004,-3.5
1687631626390,10.4,-5.300000000000001,-2.1
1687631626404,9.200000000000001,-6.7,-0.1
1687631626420,7.7,-8,0.9
1687631626437,6.5,-9.200000000000001,1.4000000000000001
1687631626453,4.9,-9.700000000000001,1.8
1687631626474,3.2,-10.200000000000001,2
1687631626490,2.5,-10.100000000000001,2.3000000000000003
1687631626504,2.3000000000000003,-9.5,1.7000000000000002
1687631626519,1.1,-9.8,0.5
1687631626540,-0.7000000000000001,-9.9,0.2
1687631626557,-1.4000000000000001,-9.600000000000001,0.2
1687631626570,-2.3000000000000003,-9.1,0.4
1687631626587,-1.9000000000000001,-8.6,0.7000000000000001
1687631626606,-1.5,-8.200000000000001,1
1687631626623,-1.7000000000000002,-8.200000000000001,1.1
1687631626637,-2.6,-8.3,0.9
1687631626653,-2.8000000000000003,-8.200000000000001,0.8
1687631626673,-3.4000000000000004,-8,-0.4
1687631626690,-4.4,-8.200000000000001,-1.8
1687631626703,-3.7,-7.7,-2
1687631626724,-1.4000000000000001,-7.300000000000001,-0.7000000000000001
1687631626737,-1.4000000000000001,-7.300000000000001,-0.7000000000000001
