Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1687631558757,0.30000000000000004,2.7,0.1
1687631558774,0.5,2.7,0.6000000000000001
1687631558792,1,2.7,1.2000000000000002
1687631558809,1,2.6,0.8
1687631558824,0.9,2.3000000000000003,0.8
1687631558840,0.2,1.8,0.7000000000000001
1687631558857,-0.5,1.3,1
1687631558874,-0.9,0.9,0.7000000000000001
1687631558891,-0.8,0.9,0.5
1687631558907,-0.30000000000000004,1,0.9
1687631558924,-0.5,0.7000000000000001,1
1687631558940,-0.7000000000000001,0.5,1.1
1687631558957,-0.9,0.5,0.4
1687631558974,-1,0.8,-0.5
1687631558990,-0.8,1.2000000000000002,0
1687631559007,-0.8,1.3,1.5
1687631559024,-1.6,1.1,2.2
1687631559040,-2.5,0.4,2.6
1687631559057,-3.5,0.1,1.9000000000000001
1687631559074,-3.3000000000000003,0.2,1.3
1687631559090,-2,0.1,1
1687631559107,-2,0.1,1
1687631559124,-3.8000000000000003,-1.5,2.5
1687631559140,-4.3,-2.1,2.3000000000000003
1687631559157,-4.7,-2.4000000000000004,1.4000000000000001
1687631559174,-3.9000000000000004,-2.5,1.2000000000000002
1687631559191,-3.1,-2.6,1.2000000000000002
1687631559207,-2.5,-2.8000000000000003,1.6
1687631559224,-2.7,-3,1.1
1687631559240,-3,-3.5,1.1
1687631559257,-3.2,-3.8000000000000003,1.4000000000000001
1687631559274,-3.1,-4,2.3000000000000003
1687631559290,-3.3000000000000003,-4.5,2.5
1687631559307,-3.2,-4.800000000000001,2.6
1687631559324,-2.8000000000000003,-5,2
1687631559340,-1.8,-4.800000000000001,1.5
1687631559357,-0.9,-4.5,1.3
1687631559374,-0.6000000000000001,-4.5,1
1687631559390,-0.2,-4.3,1.2000000000000002
1687631559407,0.2,-4.5,1.3
1687631559425,0.8,-4.2,1.6
1687631559440,1.5,-4,1.2000000000000002
1687631559457,2.8000000000000003,-3.9000000000000004,1.1
1687631559474,3.5,-3.7,0.6000000000000001
1687631559490,3.1,-3.8000000000000003,0.1
1687631559507,2,-4.5,0.1
1687631559524,3,-4.3,1.1
1687631559540,4.2,-4.3,0.8
1687631559557,4.800000000000001,-4.5,0
1687631559575,4.800000000000001,-5,-0.1
1687631559591,3.5,-5.4,0.1
1687631559607,3.2,-5.800000000000001,0.1
1687631559625,3.7,-5.7,-0.30000000000000004
1687631559641,5.1000000000000005,-5.7,-0.8
1687631559657,5.9,-5.2,-0.2
1687631559674,3.2,-5.4,-0.1
1687631559691,1.1,-5.7,0
1687631559707,1,-5.4,0.1
1687631559724,3,-4.5,-0.5
1687631559740,5.2,-3.7,-0.5
1687631559757,6.800000000000001,-3,-0.4
1687631559774,8.200000000000001,-2.3000000000000003,-0.1
1687631559790,8.8,-1.5,1.4000000000000001
1687631559807,10.4,-0.2,1.4000000000000001
1687631559824,10.9,0.6000000000000001,0.2
1687631559840,10,0.7000000000000001,-0.5
1687631559857,8.700000000000001,0.8,1
1687631559874,8.9,1,3.9000000000000004
1687631559890,8.3,1.3,5.2
1687631559907,7.800000000000001,2,4.3
1687631559924,7.9,2.8000000000000003,2.4000000000000004
1687631559940,8.9,4.4,2.8000000000000003
1687631559957,8.1,4.4,5.5
1687631559974,8.1,4.4,5.5
1687631559990,4.7,5,9.700000000000001
1687631560007,3.3000000000000003,5.4,10
1687631560024,2.2,6,9.3
1687631560041,1.3,6.300000000000001,8.3
1687631560058,0.9,6.300000000000001,8.200000000000001
1687631560075,0.4,6.2,8.6
1687631560091,-0.30000000000000004,5.9,8.5
1687631560108,-0.8,5.6000000000000005,8.3
1687631560124,-0.1,5.300000000000001,8.200000000000001
1687631560141,0.1,4.800000000000001,7.800000000000001
1687631560157,-0.4,3.6,7.9
1687631560175,-1.6,2.5,7.800000000000001
1687631560191,-2.5,1.6,7.7
1687631560209,-2.9000000000000004,0.7000000000000001,7.800000000000001
1687631560224,-2.7,0.1,7.6000000000000005
1687631560241,-4,-0.8,8.1
