Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1687631564879,0.30000000000000004,-1.8,-0.7000000000000001
1687631564899,0.30000000000000004,-2.2,-1.1
1687631564913,0.5,-2.3000000000000003,-2.2
1687631564929,1.4000000000000001,-2.3000000000000003,-2.7
1687631564946,2.2,-2.1,-2.5
1687631564962,3.8000000000000003,-1.3,-3.2
1687631564979,3.8000000000000003,-1.3,-3.2
1687631564997,4.800000000000001,-0.8,-0.9
1687631565013,4.9,-0.4,-0.30000000000000004
1687631565028,5.6000000000000005,0.5,-0.5
1687631565045,6.5,1.4000000000000001,-0.7000000000000001
1687631565062,6.800000000000001,1.8,-0.7000000000000001
1687631565079,6.2,2,0.4
1687631565096,4.800000000000001,1.9000000000000001,2
1687631565112,3.4000000000000004,2.1,3.7
1687631565129,3.4000000000000004,2.4000000000000004,5.2
1687631565145,2.7,3.2,5.5
1687631565162,2.6,4,4.2
1687631565179,2.6,4.2,3.2
1687631565195,1.2000000000000002,4,3.1
1687631565213,-0.1,3.7,3.5
1687631565229,-1.2000000000000002,3.3000000000000003,4.6000000000000005
1687631565245,-1.2000000000000002,3.4000000000000004,5.5
1687631565262,-1.5,3.6,5.7
1687631565279,-1.9000000000000001,3.6,4.800000000000001
1687631565296,-2.1,3.8000000000000003,4
1687631565312,-2.3000000000000003,3.6,4.3
1687631565329,-3,3.1,5.6000000000000005
1687631565345,-3.2,2.9000000000000004,5.9
1687631565362,-2.6,2.9000000000000004,5.6000000000000005
1687631565379,-2.1,2.9000000000000004,3.8000000000000003
1687631565396,-2.8000000000000003,2,4.2
1687631565412,-3.7,1,5.5
1687631565428,-3.3000000000000003,0.6000000000000001,6.2
1687631565445,-2.6,0.4,6.2
1687631565462,-1.6,0.2,5.2
1687631565479,-1.6,0.2,5.2
1687631565495,-3.4000000000000004,-1.7000000000000002,4
1687631565512,-3.7,-2.3000000000000003,5.4
1687631565529,-2.4000000000000004,-2.5,6.2
1687631565546,-2.1,-3,5
1687631565562,-2.5,-3.5,3.5
1687631565579,-3,-3.9000000000000004,2.3000000000000003
1687631565595,-3.2,-4.3,1.6
1687631565612,-3,-4.3,1.5
1687631565629,-2.5,-4.5,2.7
1687631565646,-1.9000000000000001,-4.6000000000000005,2.8000000000000003
1687631565662,-1.6,-4.7,2
1687631565679,-1.5,-4.800000000000001,1.3
1687631565695,-1,-5,1.1
1687631565712,-0.5,-4.9,1.1
1687631565729,-0.2,-5,0.7000000000000001
1687631565745,0,-5,1
1687631565762,0.1,-5.2,1.3
1687631565779,-0.2,-5.4,1.2000000000000002
1687631565795,-0.4,-5.4,0.7000000000000001
1687631565812,1,-5,0.7000000000000001
1687631565828,1,-5,0.7000000000000001
1687631565845,1,-4.5,0.30000000000000004
1687631565862,0.8,-4.3,0.30000000000000004
1687631565879,1.2000000000000002,-3.9000000000000004,0.2
1687631565895,2,-3.5,0.2
1687631565912,2.7,-3.1,-0.2
1687631565929,2.3000000000000003,-3.1,-0.9
1687631565945,1.2000000000000002,-3.3000000000000003,-0.8
1687631565962,1.6,-3.3000000000000003,0.2
1687631565979,1.6,-3.5,0.2
1687631565995,1.2000000000000002,-4,-0.4
1687631566012,0.8,-4.2,-0.4
1687631566029,0.7000000000000001,-4.1000000000000005,0.7000000000000001
1687631566046,0.9,-4.1000000000000005,1.4000000000000001
1687631566062,1.9000000000000001,-4.1000000000000005,0.5
1687631566079,2.5,-4,-0.30000000000000004
1687631566095,2.8000000000000003,-4,-1
1687631566113,2.1,-4.2,-1
1687631566129,1,-4.6000000000000005,0.2
1687631566146,1,-4.9,1.2000000000000002
1687631566162,3.2,-5,0.8
1687631566180,3.2,-5,0.8
1687631566196,4.9,-3.6,-0.2
1687631566213,4.4,-2.7,-1.3
1687631566229,3.4000000000000004,-3.2,-1.9000000000000001
1687631566245,3,-3.7,-2
1687631566263,3.8000000000000003,-4,-0.8
1687631566279,5.1000000000000005,-3.5,1.1
1687631566296,7,-2.3000000000000003,1.9000000000000001
1687631566313,8.4,-1.1,0.9
1687631566329,7.800000000000001,-0.9,-1
1687631566346,6.4,-1.2000000000000002,-0.8
1687631566363,6,-1.2000000000000002,1.8
1687631566379,6.800000000000001,-0.5,3.5
1687631566396,7.9,0.1,3.8000000000000003
1687631566413,7.7,0.2,3.4000000000000004
1687631566429,6.800000000000001,0.2,2.6
1687631566446,6.300000000000001,0.2,3.7
1687631566463,6.7,0.9,4.800000000000001
1687631566479,7.1000000000000005,2.1,3.6
