Acceleration Data 
Time [ms], x [m/s²], y [m/s²], z [m/s²] 
1687631631074,4.4,5.1000000000000005,4.3
1687631631093,3.2,4.2,2.9000000000000004
1687631631108,1.4000000000000001,3.2,2.2
1687631631123,0.30000000000000004,2,2.9000000000000004
1687631631143,0,1.1,5
1687631631157,0.1,-0.2,6
1687631631173,-1.2000000000000002,-0.6000000000000001,5.4
1687631631190,-2,-1.8,3
1687631631208,-2.4000000000000004,-2.4000000000000004,1.8
1687631631223,-2.1,-2.5,0.5
1687631631240,-2.1,-2.3000000000000003,0
1687631631257,-1.5,-2.9000000000000004,-0.30000000000000004
1687631631274,-2.2,-3,-1.2000000000000002
1687631631290,-2.9000000000000004,-3.5,-0.9
1687631631307,-2.8000000000000003,-3.9000000000000004,0.4
1687631631325,-2.8000000000000003,-3.8000000000000003,1.9000000000000001
1687631631341,-1.8,-3.9000000000000004,3.3000000000000003
1687631631357,-1.2000000000000002,-3.3000000000000003,3.3000000000000003
1687631631373,-1.7000000000000002,-3.1,1.8
1687631631390,-1,-2.2,0.1
1687631631407,-0.6000000000000001,-1.5,-0.5
1687631631423,-0.9,-1.3,0.2
1687631631440,-1.4000000000000001,-1.5,1.8
1687631631458,-1.7000000000000002,-1.2000000000000002,3.3000000000000003
1687631631474,-1.9000000000000001,-1,3.7
1687631631490,-2.2,-0.8,1
1687631631507,-2,-1.1,0.1
1687631631523,-3,-1.6,-0.5
1687631631541,-2.8000000000000003,-1.9000000000000001,-0.8
1687631631557,-2.8000000000000003,-1.9000000000000001,-1.1
1687631631574,-3.4000000000000004,-2.4000000000000004,-0.9
1687631631590,-3.4000000000000004,-2.5,0.1
1687631631607,-1.6,-2.3000000000000003,0.1
1687631631623,-0.6000000000000001,-2.3000000000000003,-1.1
1687631631640,-1.7000000000000002,-3,-2.2
1687631631657,-3.7,-4,-2.5
1687631631673,-5.7,-4.7,-2.3000000000000003
1687631631690,-5.4,-5.300000000000001,-0.6000000000000001
1687631631707,-4.7,-5.7,-0.30000000000000004
1687631631725,-3.9000000000000004,-6.2,-1.4000000000000001
1687631631740,-2.9000000000000004,-6.6000000000000005,-2.5
1687631631757,-3,-7.7,-3.5
1687631631773,-3.5,-9,-3.8000000000000003
1687631631790,-4.3,-10.4,-4
1687631631807,-4.9,-12,-3.5
1687631631823,-5.2,-13.4,-2.4000000000000004
1687631631840,-4.9,-14.5,-2
1687631631857,-4.1000000000000005,-15.700000000000001,-1.3
1687631631873,-3.6,-16.8,-0.7000000000000001
1687631631890,-3.1,-17.900000000000002,-0.9
1687631631907,-2,-20.200000000000003,-1.4000000000000001
1687631631923,-2,-20.200000000000003,-1.4000000000000001
1687631631940,0.7000000000000001,-21,-1.3
1687631631957,4.3,-22.3,0.2
1687631631973,4.3,-22.3,0.2
1687631631990,6.5,-23.700000000000003,1.2000000000000002
1687631632007,8.5,-25,1.4000000000000001
1687631632023,12.600000000000001,-24.6,3.8000000000000003
1687631632040,14.8,-24,5.6000000000000005
1687631632057,15.9,-21.400000000000002,6.300000000000001
1687631632073,16.400000000000002,-20.5,4.9
1687631632090,15.600000000000001,-19.900000000000002,4.1000000000000005
1687631632107,16.8,-17.8,4.6000000000000005
1687631632123,19.3,-14.100000000000001,9.1
1687631632140,21.700000000000003,-10.100000000000001,12.3
1687631632157,21.200000000000003,-6.5,10.3
1687631632173,19.8,-4.6000000000000005,7.7
1687631632190,19.900000000000002,-3.2,6.800000000000001
1687631632207,19.200000000000003,-1.6,4.7
1687631632223,17.900000000000002,-0.2,2.4000000000000004
1687631632240,17.900000000000002,1.7000000000000002,0.4
1687631632257,14.9,1.4000000000000001,1.5
1687631632273,15.4,2.2,0.5
1687631632290,24.3,7.4,5.5
1687631632307,24.3,7.4,5.5
1687631632324,15.100000000000001,4.800000000000001,2.4000000000000004
1687631632340,8.9,2.5,0.8
1687631632357,3.8000000000000003,0.30000000000000004,0.4
1687631632374,0.30000000000000004,-1.1,1.1
1687631632390,-1.1,-2.5,2.3000000000000003
1687631632407,-1.1,-2.6,3.4000000000000004
1687631632423,-0.8,-2.6,4.7
1687631632441,1.6,-2.2,7.2
1687631632457,3.1,-1.8,9.9
1687631632474,4.4,-1.5,11.100000000000001
1687631632490,5.800000000000001,-1.6,12
1687631632508,7,-1.6,11.8
1687631632524,8.3,-2.4000000000000004,10.8
1687631632541,10.200000000000001,-1.9000000000000001,5.6000000000000005
1687631632557,11,-1.7000000000000002,1.2000000000000002
1687631632575,9.5,-3.2,-0.1
1687631632591,8.3,-5.1000000000000005,1.7000000000000002
1687631632608,8.700000000000001,-6.1000000000000005,3.2
1687631632624,7.2,-6.7,3.7
1687631632641,6.1000000000000005,-7.5,3.8000000000000003
1687631632657,6.2,-7.9,4.5
1687631632674,5.800000000000001,-9,5.6000000000000005
1687631632691,0.30000000000000004,-9.700000000000001,7.1000000000000005
1687631632708,1,-8.6,6.4
1687631632724,1.8,-7.7,5.6000000000000005
1687631632741,0.8,-7.5,4.7
1687631632757,0.6000000000000001,-6.9,4.5
1687631632774,-1.5,-7.300000000000001,4.6000000000000005
1687631632791,-3.9000000000000004,-7.6000000000000005,6.300000000000001
1687631632807,-2.9000000000000004,-6.1000000000000005,6.6000000000000005
1687631632824,-2,-5,5.6000000000000005
1687631632841,-2.5,-4.9,4.3
1687631632858,-2.2,-4.6000000000000005,4
1687631632874,-2.3000000000000003,-4.7,4.3
1687631632891,-3.2,-4.9,4.7
1687631632907,-3.9000000000000004,-5.2,4.1000000000000005
1687631632924,-3.8000000000000003,-5.4,3.5
1687631632941,-2.7,-5.1000000000000005,2.9000000000000004
1687631632957,-2.1,-4.9,1.8
1687631632974,-1.9000000000000001,-4.800000000000001,1.2000000000000002
1687631632991,-2.2,-5.2,1
1687631633007,-2.8000000000000003,-5.300000000000001,1.2000000000000002
1687631633024,-3.1,-5.7,1.5
1687631633041,-2.9000000000000004,-6.1000000000000005,2.5
1687631633057,-2.9000000000000004,-6.6000000000000005,2.4000000000000004
1687631633075,-3,-6.9,1.5
1687631633091,-2.8000000000000003,-7.800000000000001,-0.8
1687631633107,-2.8000000000000003,-7.800000000000001,-0.8
1687631633124,-3.2,-8.700000000000001,-1.3
1687631633142,-3.2,-8.700000000000001,-1.3
1687631633172,-3.4000000000000004,-9.200000000000001,-1.3
1687631633176,-2.1,-8.8,-1.8
1687631633191,-0.6000000000000001,-8.700000000000001,-2.7
1687631633208,0.6000000000000001,-8.3,-2.6
1687631633223,2.1,-7.6000000000000005,-1.9000000000000001
1687631633240,2.2,-7.5,-1.8
1687631633256,2.4000000000000004,-7.9,-1.2000000000000002
1687631633277,2.3000000000000003,-8.700000000000001,-0.4
1687631633290,2.4000000000000004,-9.5,0.6000000000000001
1687631633307,3.1,-10.200000000000001,1.4000000000000001
1687631633323,3.9000000000000004,-10.8,2.1
1687631633340,5.300000000000001,-11.700000000000001,3.3000000000000003
1687631633356,6.7,-12.3,3.7
1687631633373,6.4,-13.600000000000001,4.4
1687631633391,5.9,-14.4,6.4
1687631633407,6,-15.4,8.8
